feature	effect_mean_diff	std_effect	p_value	p_adj_bh	direction
f21620	0.0	0.0	1.0	1.0	up
f21647	0.0	0.0	1.0	1.0	up
f21646	0.0	0.0	1.0	1.0	up
f21645	0.0	0.0	1.0	1.0	up
f21644	0.0	0.0	1.0	1.0	up
f21643	1.290099426114466e-07	0.0555083606069173	0.3530679899109131	1.0	up
f21642	0.0	0.0	1.0	1.0	up
f21640	0.0	0.0	1.0	1.0	up
f21639	1.1350350177963265e-07	0.0196495039105969	0.4429123355973524	1.0	up
f21636	-7.230836672533768e-07	-0.0321112116500881	0.3274485995740347	1.0	down
f21635	0.0	0.0	1.0	1.0	up
f21634	-2.397545957137481e-06	-0.1002788414229715	0.2238884160112418	1.0	down
f21633	0.0	0.0	1.0	1.0	up
f21632	-0.0001600714523119	-0.158835194087245	0.5995338147990044	1.0	down
f21631	-1.8207648436145976e-06	-0.1037629016642766	0.9077352834621546	1.0	down
f21630	0.0	0.0	1.0	1.0	up
f21629	0.0	0.0	1.0	1.0	up
f21628	4.656187811633572e-07	0.0539943793447468	0.7013462191238355	1.0	up
f21627	0.0	0.0	1.0	1.0	up
f21626	-3.2379030017182233e-08	-0.0357318125384558	1.0	1.0	down
f21625	0.0	0.0	1.0	1.0	up
f21624	0.0	0.0	1.0	1.0	up
f21623	0.0	0.0	1.0	1.0	up
f21621	0.0	0.0	1.0	1.0	up
f21586	0.0	0.0	1.0	1.0	up
f21585	0.0	0.0	1.0	1.0	up
f21584	-1.6276409987767694e-06	-0.0750043221301139	0.5085004769709012	1.0	down
f21583	0.0	0.0	1.0	1.0	up
f21546	0.0	0.0	1.0	1.0	up
f21544	0.0	0.0	1.0	1.0	up
f21543	0.0	0.0	1.0	1.0	up
f21542	-1.560659002279863e-07	-0.0872910405584399	0.8112032942604175	1.0	down
f21541	0.0	0.0	1.0	1.0	up
f21540	0.0	0.0	1.0	1.0	up
f21539	-2.7759278964367696e-08	-0.0536980758481873	0.6390537250060453	1.0	down
f21538	-8.04965093266219e-08	-0.052892298025145	0.5291570867513564	1.0	down
f21537	0.0	0.0	1.0	1.0	up
f21536	0.0	0.0	1.0	1.0	up
f21535	0.0	0.0	1.0	1.0	up
f21534	0.0	0.0	1.0	1.0	up
f21531	0.0	0.0	1.0	1.0	up
f21530	0.0	0.0	1.0	1.0	up
f21529	1.3157550711184741e-08	0.0528922980251443	0.5291570867513564	1.0	up
f21528	-0.0003200515266507	-0.2023617705933817	0.6334761624174816	1.0	down
f21527	0.0	0.0	1.0	1.0	up
f21526	0.0	0.0	1.0	1.0	up
f21525	-2.0020556359668257e-05	-0.1054808647101109	0.8172553312917266	1.0	down
f21524	0.0	0.0	1.0	1.0	up
f21523	0.0	0.0	1.0	1.0	up
f21522	9.215294267050922e-08	0.0528922980251449	0.5291570867513564	1.0	up
f21521	0.0	0.0	1.0	1.0	up
f21548	0.0	0.0	1.0	1.0	up
f21648	0.0	0.0	1.0	1.0	up
f21549	0.0	0.0	1.0	1.0	up
f21551	0.0	0.0	1.0	1.0	up
f21581	1.607744252396515e-07	0.0582471439851963	0.2663205313242639	1.0	up
f21580	0.0	0.0	1.0	1.0	up
f21577	-1.7756396064214642e-06	-0.0548858314847561	0.1925480036788769	1.0	down
f21576	0.0	0.0	1.0	1.0	up
f21574	0.0	0.0	1.0	1.0	up
f21573	0.0	0.0	1.0	1.0	up
f21572	-1.7639267753111197e-07	-0.0658526671756538	0.910533989630664	1.0	down
f21571	0.0	0.0	1.0	1.0	up
f21569	-5.638969469146105e-07	-0.1792414560553699	0.3597275990792056	1.0	down
f21568	-1.4654988229267472e-05	-0.2664457701196202	0.506143748327732	1.0	down
f21567	0.0	0.0	1.0	1.0	up
f21566	1.1177945489180277e-06	0.0177411124208228	0.9237669514308868	1.0	up
f21563	-2.3810999482520857e-07	-0.0435177205789166	0.7377193526015318	1.0	down
f21562	0.0	0.0	1.0	1.0	up
f21561	0.0	0.0	1.0	1.0	up
f21560	3.869461392241646e-06	0.1619132187250487	0.2535638311162584	1.0	up
f21558	0.0	0.0	1.0	1.0	up
f21557	0.0	0.0	1.0	1.0	up
f21556	0.0	0.0	1.0	1.0	up
f21555	0.0	0.0	1.0	1.0	up
f21554	0.0	0.0	1.0	1.0	up
f21553	0.0	0.0	1.0	1.0	up
f21552	0.0	0.0	1.0	1.0	up
f21550	0.0	0.0	1.0	1.0	up
f21649	0.0	0.0	1.0	1.0	up
f21650	0.0	0.0	1.0	1.0	up
f21651	0.0001209610278892	0.0885587363025873	0.9141699793064646	1.0	up
f21740	0.0	0.0	1.0	1.0	up
f21739	0.0	0.0	1.0	1.0	up
f21738	9.19923830224434e-07	0.1064177761420541	0.9891059729295484	1.0	up
f21737	0.0	0.0	1.0	1.0	up
f21736	0.0	0.0	1.0	1.0	up
f21735	-3.895987942087232e-06	-0.0681322436027093	0.940881335962268	1.0	down
f21734	2.632402156450553e-07	0.027422867097497	0.5410730208277805	1.0	up
f21733	-4.6949808802310146e-07	-0.034705826538985	0.214585231813695	1.0	down
f21732	0.0	0.0	1.0	1.0	up
f21730	0.0	0.0	1.0	1.0	up
f21729	0.0	0.0	1.0	1.0	up
f21728	0.0	0.0	1.0	1.0	up
f21727	0.0	0.0	1.0	1.0	up
f21726	0.0	0.0	1.0	1.0	up
f21725	0.0	0.0	1.0	1.0	up
f21723	0.0	0.0	1.0	1.0	up
f21722	0.0	0.0	1.0	1.0	up
f21721	7.855214062146845e-08	0.0270823169209295	0.8130140448775046	1.0	up
f21720	0.0	0.0	1.0	1.0	up
f22026	-1.8785397696774454e-07	-0.115919779440865	0.9961689041050328	1.0	down
f21717	0.0	0.0	1.0	1.0	up
f21716	0.0	0.0	1.0	1.0	up
f21715	0.0	0.0	1.0	1.0	up
f21741	0.0	0.0	1.0	1.0	up
f21714	0.0	0.0	1.0	1.0	up
f21743	0.0	0.0	1.0	1.0	up
f21745	0.0	0.0	1.0	1.0	up
f21770	1.536412601126358e-07	0.0372263103101441	0.905394769606026	1.0	up
f21769	-4.861679044552148e-06	-0.1029615387609839	0.2197584742838757	1.0	down
f21768	1.148628634837223e-06	0.170365222339334	0.2302315840302434	1.0	up
f21767	0.0	0.0	1.0	1.0	up
f21766	0.0	0.0	1.0	1.0	up
f21764	0.0	0.0	1.0	1.0	up
f21763	0.0	0.0	1.0	1.0	up
f21762	-3.281506706116488e-07	-0.0686918297736325	0.3654445149874691	1.0	down
f21761	-7.273320989042987e-08	-0.0419806530328887	0.3094488610336907	1.0	down
f21760	0.0	0.0	1.0	1.0	up
f21759	0.0	0.0	1.0	1.0	up
f21758	0.0	0.0	1.0	1.0	up
f21757	1.5929033725115006e-07	0.1230467339490016	0.281599334732707	1.0	up
f21756	0.0	0.0	1.0	1.0	up
f21755	1.0456446761963889e-07	0.0948864474737372	0.3955802263701643	1.0	up
f21754	0.0	0.0	1.0	1.0	up
f21753	0.0	0.0	1.0	1.0	up
f21751	0.0	0.0	1.0	1.0	up
f21750	0.0	0.0	1.0	1.0	up
f21749	0.0	0.0	1.0	1.0	up
f21748	6.055302146705799e-07	0.1655104433139819	0.1674177700932422	1.0	up
f21747	-7.893547602179751e-06	-0.0858139662615264	0.551169446155612	1.0	down
f21746	0.0	0.0	1.0	1.0	up
f21744	0.0	0.0	1.0	1.0	up
f21772	0.0	0.0	1.0	1.0	up
f21713	-1.07698950523627e-06	-0.1048849728075622	0.4546333879652459	1.0	down
f21711	-8.74766079505207e-07	-0.1134046621559545	0.9337652831936868	1.0	down
f21677	-2.4053952074609703e-09	-0.0528922980251455	0.5291570867513564	1.0	down
f21676	0.0	0.0	1.0	1.0	up
f21675	3.461876403889619e-07	0.0478341347849331	0.3611669976612923	1.0	up
f21674	3.0803419467702044e-06	0.1120707410981377	0.5094259709881159	1.0	up
f21673	5.73599463677965e-08	0.0104717789437083	0.1804285003458617	1.0	up
f21671	6.36601103906287e-06	0.0294105679230008	0.2436422655872755	1.0	up
f21670	0.0	0.0	1.0	1.0	up
f21669	0.0	0.0	1.0	1.0	up
f21668	0.0	0.0	1.0	1.0	up
f21667	0.0	0.0	1.0	1.0	up
f21665	-8.555887688999065e-08	-0.045632227405087	0.5819090291028668	1.0	down
f21664	2.0146617316640912e-08	0.0528922980251446	0.5291570867513564	1.0	up
f21663	0.0	0.0	1.0	1.0	up
f21662	0.0	0.0	1.0	1.0	up
f21661	-3.996773011749611e-06	-0.2064281250918825	0.6958770761522036	1.0	down
f21660	-2.2106749383965505e-06	-0.0842218125304702	0.5520949569058354	1.0	down
f21659	0.0	0.0	1.0	1.0	up
f21658	-5.554879317060114e-08	-0.0528922980251449	0.5291570867513564	1.0	down
f21657	0.0	0.0	1.0	1.0	up
f21655	0.0	0.0	1.0	1.0	up
f21654	0.0	0.0	1.0	1.0	up
f21653	3.552579582901672e-07	0.0797053946134202	0.2043170311171345	1.0	up
f21652	0.0	0.0	1.0	1.0	up
f21678	-3.010088403243571e-08	-0.0789465227064098	0.5020293934765301	1.0	down
f21712	0.0	0.0	1.0	1.0	up
f21680	0.0	0.0	1.0	1.0	up
f21682	0.0	0.0	1.0	1.0	up
f21710	-1.455796209484106e-07	-0.0430781113624655	0.1933935556198975	1.0	down
f21708	0.0	0.0	1.0	1.0	up
f21707	1.2738133773382286e-06	0.0718775122097158	0.4963196283837726	1.0	up
f21706	0.0	0.0	1.0	1.0	up
f21703	0.0	0.0	1.0	1.0	up
f21702	0.0	0.0	1.0	1.0	up
f21701	0.0	0.0	1.0	1.0	up
f21700	7.599116361234339e-08	0.129649152653735	0.4791225056989701	1.0	up
f21699	0.0	0.0	1.0	1.0	up
f21698	0.0	0.0	1.0	1.0	up
f21697	-5.203384607739281e-07	-0.0475679839024454	0.5332265984747353	1.0	down
f21696	3.7023022805442457e-06	0.0236367222478845	0.5608910402021735	1.0	up
f21695	0.0	0.0	1.0	1.0	up
f21694	0.0	0.0	1.0	1.0	up
f21693	0.0	0.0	1.0	1.0	up
f21692	0.0	0.0	1.0	1.0	up
f21690	0.0	0.0	1.0	1.0	up
f21688	0.0	0.0	1.0	1.0	up
f21687	0.0	0.0	1.0	1.0	up
f21686	0.0	0.0	1.0	1.0	up
f21685	0.0	0.0	1.0	1.0	up
f21684	-9.427356235391924e-07	-0.0308167009319798	0.2691777475072474	1.0	down
f21683	4.27983257213782e-06	0.1051264721350899	0.1827775248101055	1.0	up
f21681	0.0	0.0	1.0	1.0	up
f22027	0.0	0.0	1.0	1.0	up
f22082	0.0	0.0	1.0	1.0	up
f22030	0.0	0.0	1.0	1.0	up
f22363	-0.0002731110338791	-0.2171075360278514	0.5667298498842217	1.0	down
f22362	0.0	0.0	1.0	1.0	up
f22361	-1.47060712606617e-06	-0.142785290488672	0.8230032415464089	1.0	down
f22360	0.0	0.0	1.0	1.0	up
f22359	0.0	0.0	1.0	1.0	up
f22358	0.0	0.0	1.0	1.0	up
f22357	0.0	0.0	1.0	1.0	up
f22356	0.0	0.0	1.0	1.0	up
f22355	0.0	0.0	1.0	1.0	up
f22353	0.0	0.0	1.0	1.0	up
f22365	0.0	0.0	1.0	1.0	up
f22352	0.0	0.0	1.0	1.0	up
f22350	0.0	0.0	1.0	1.0	up
f22349	-3.340777620906011e-07	-0.0112529249709727	0.6965583169814014	1.0	down
f22347	0.0	0.0	1.0	1.0	up
f22346	0.0	0.0	1.0	1.0	up
f22344	0.0	0.0	1.0	1.0	up
f22343	0.0	0.0	1.0	1.0	up
f22342	0.0	0.0	1.0	1.0	up
f22341	0.0	0.0	1.0	1.0	up
f22340	0.0	0.0	1.0	1.0	up
f22339	0.0	0.0	1.0	1.0	up
f22351	0.0	0.0	1.0	1.0	up
f22366	0.0	0.0	1.0	1.0	up
f22367	0.0	0.0	1.0	1.0	up
f22368	0.0	0.0	1.0	1.0	up
f22393	0.0	0.0	1.0	1.0	up
f22392	4.237988832755943e-09	0.0029646180470168	0.8830308663232378	1.0	up
f22391	1.6219147510128096e-06	0.096166902916977	0.3911092678795839	1.0	up
f22390	-1.6425069370598069e-06	-0.0512104945880723	0.199385810652675	1.0	down
f22389	0.0	0.0	1.0	1.0	up
f22388	1.885504141682759e-06	0.1573910720695493	0.1905842360859081	1.0	up
f22387	0.0	0.0	1.0	1.0	up
f22386	-1.1731324775610118e-08	-0.0574433145675841	0.2734359050324101	1.0	down
f22384	0.0	0.0	1.0	1.0	up
f22383	0.0	0.0	1.0	1.0	up
f22382	0.0	0.0	1.0	1.0	up
f22381	0.0	0.0	1.0	1.0	up
f22380	0.0	0.0	1.0	1.0	up
f22378	0.0	0.0	1.0	1.0	up
f22377	0.0	0.0	1.0	1.0	up
f22376	-4.4378817101460304e-06	-0.0819529069104779	0.2893639458376842	1.0	down
f22375	0.0	0.0	1.0	1.0	up
f22374	-1.9051232149649877e-05	-0.0703694143956835	0.9328998943076736	1.0	down
f22373	8.952443340604074e-07	0.009590587456057	0.9414563509948028	1.0	up
f22372	7.654731307411568e-06	0.0528449213052336	0.6664732668773836	1.0	up
f22371	0.0	0.0	1.0	1.0	up
f22370	8.180858269042802e-06	0.0690823217416084	0.8187815302303117	1.0	up
f22369	0.0	0.0	1.0	1.0	up
f22338	0.0	0.0	1.0	1.0	up
f22337	0.0	0.0	1.0	1.0	up
f22336	0.0	0.0	1.0	1.0	up
f22335	-4.230208538501756e-06	-0.150200006245557	0.3797899559142674	1.0	down
f22296	0.0	0.0	1.0	1.0	up
f22295	0.0	0.0	1.0	1.0	up
f22294	0.0	0.0	1.0	1.0	up
f22291	0.0	0.0	1.0	1.0	up
f22290	0.0	0.0	1.0	1.0	up
f22289	0.0	0.0	1.0	1.0	up
f22287	0.0	0.0	1.0	1.0	up
f22286	-7.873920258134603e-07	-0.0344073944455564	0.2638461774366741	1.0	down
f22285	2.457011349179083e-06	0.0050871337989014	0.714242786567425	1.0	up
f22284	0.0	0.0	1.0	1.0	up
f22283	0.0	0.0	1.0	1.0	up
f22282	1.8485480541130525e-07	0.0658661145805643	0.7290946442897497	1.0	up
f22280	0.0	0.0	1.0	1.0	up
f22278	0.0	0.0	1.0	1.0	up
f22277	1.7460559320170422e-08	0.0022060138172868	0.5123065325766964	1.0	up
f22276	2.510264130251017e-07	0.021352279274545	0.414513998765132	1.0	up
f22275	0.0	0.0	1.0	1.0	up
f22274	0.0	0.0	1.0	1.0	up
f22273	0.0	0.0	1.0	1.0	up
f22272	0.0	0.0	1.0	1.0	up
f22271	0.0	0.0	1.0	1.0	up
f22270	0.0	0.0	1.0	1.0	up
f22269	0.0	0.0	1.0	1.0	up
f22298	-5.009990291000577e-06	-0.1912263743255048	0.779289202920509	1.0	down
f22394	9.904277976602317e-08	0.0528922980251452	0.5291570867513564	1.0	up
f22300	-8.407473433180715e-08	-0.0299117925781486	0.7411331303902396	1.0	down
f22302	0.0	0.0	1.0	1.0	up
f22333	3.689434379339218e-08	0.052892298025145	0.5291570867513564	1.0	up
f22332	0.0	0.0	1.0	1.0	up
f22330	0.0	0.0	1.0	1.0	up
f22329	-3.9735101017868145e-07	-0.1027426680056054	0.7020160876120688	1.0	down
f22326	-6.540134971146472e-06	-0.2042868639059833	0.6194226962340244	1.0	down
f22325	0.0	0.0	1.0	1.0	up
f22323	0.0	0.0	1.0	1.0	up
f22322	0.0	0.0	1.0	1.0	up
f22321	0.0	0.0	1.0	1.0	up
f22318	0.0	0.0	1.0	1.0	up
f22317	0.0	0.0	1.0	1.0	up
f22316	-3.6002675187774e-09	-0.0528922980251453	0.5291570867513564	1.0	down
f22315	-1.265481587324757e-07	-0.0616681875900318	0.8969128822245808	1.0	down
f22314	0.0	0.0	1.0	1.0	up
f22313	-1.3534046429413138e-06	-0.0970578630912598	0.8433226012136482	1.0	down
f22312	7.007225322013255e-07	0.2223443352689708	0.1835378636783333	1.0	up
f22310	0.0	0.0	1.0	1.0	up
f22309	1.4994809534982778e-06	0.1733358944539798	0.1931434429209853	1.0	up
f22308	0.0	0.0	1.0	1.0	up
f22307	0.0	0.0	1.0	1.0	up
f22306	0.0	0.0	1.0	1.0	up
f22305	0.0	0.0	1.0	1.0	up
f22304	0.0	0.0	1.0	1.0	up
f22301	0.0	0.0	1.0	1.0	up
f22266	0.0	0.0	1.0	1.0	up
f22395	0.0	0.0	1.0	1.0	up
f22397	0.0	0.0	1.0	1.0	up
f22483	0.0	0.0	1.0	1.0	up
f22482	0.0	0.0	1.0	1.0	up
f22481	0.0	0.0	1.0	1.0	up
f22480	0.0	0.0	1.0	1.0	up
f22479	3.25628067002981e-07	0.0803335203634543	0.9338409930037656	1.0	up
f22478	0.0	0.0	1.0	1.0	up
f22477	-9.659223360358737e-08	-0.0467950463001312	0.5507846281761557	1.0	down
f22475	-3.114023936541344e-05	-0.0665639531807814	0.4983073331231619	1.0	down
f22474	0.0	0.0	1.0	1.0	up
f22473	1.6622483599348926e-07	0.0299354430990264	0.4834732462930363	1.0	up
f22484	0.0	0.0	1.0	1.0	up
f22472	0.0	0.0	1.0	1.0	up
f22470	0.0	0.0	1.0	1.0	up
f22469	0.0	0.0	1.0	1.0	up
f22468	0.0	0.0	1.0	1.0	up
f22467	0.0	0.0	1.0	1.0	up
f22466	0.0	0.0	1.0	1.0	up
f22465	0.0	0.0	1.0	1.0	up
f22464	0.0	0.0	1.0	1.0	up
f22463	0.0	0.0	1.0	1.0	up
f22461	0.0	0.0	1.0	1.0	up
f22460	0.0	0.0	1.0	1.0	up
f22471	0.0	0.0	1.0	1.0	up
f22485	0.0	0.0	1.0	1.0	up
f22486	0.0	0.0	1.0	1.0	up
f22487	0.0	0.0	1.0	1.0	up
f21520	-1.9932324630644875e-07	-0.0101060938825734	0.2834691519217437	1.0	down
f22518	0.0	0.0	1.0	1.0	up
f22515	0.0	0.0	1.0	1.0	up
f22514	0.0	0.0	1.0	1.0	up
f22512	0.0	0.0	1.0	1.0	up
f22511	0.0	0.0	1.0	1.0	up
f22509	0.0	0.0	1.0	1.0	up
f22506	0.0	0.0	1.0	1.0	up
f22503	0.0	0.0	1.0	1.0	up
f22502	5.875955648662056e-07	0.0970362371040252	0.1659256333115868	1.0	up
f22501	0.0	0.0	1.0	1.0	up
f22500	0.0	0.0	1.0	1.0	up
f22499	0.0	0.0	1.0	1.0	up
f22498	0.0	0.0	1.0	1.0	up
f22497	0.0	0.0	1.0	1.0	up
f22496	9.478814354224597e-08	0.0280143348948905	0.1752527984288684	1.0	up
f22495	0.0	0.0	1.0	1.0	up
f22493	0.0	0.0	1.0	1.0	up
f22492	0.0	0.0	1.0	1.0	up
f22491	0.0	0.0	1.0	1.0	up
f22490	0.0	0.0	1.0	1.0	up
f22489	6.290646560955792e-07	0.0956890078564473	0.2929843579011547	1.0	up
f22488	0.0	0.0	1.0	1.0	up
f22459	0.0	0.0	1.0	1.0	up
f22458	8.236494250013494e-08	0.0311520879849077	0.4886555505847306	1.0	up
f22456	0.0	0.0	1.0	1.0	up
f22454	0.0	0.0	1.0	1.0	up
f22423	0.0	0.0	1.0	1.0	up
f22421	0.0	0.0	1.0	1.0	up
f22420	-2.4355201094294897e-07	-0.0532880309834009	0.4772409745881018	1.0	down
f22419	6.002492737025022e-07	0.1170761463879465	0.3416285370259315	1.0	up
f22418	-2.4561928381444885e-05	-0.1714264018602172	0.64424353647154	1.0	down
f22417	9.257946767320392e-07	0.0708072239751888	0.8440628799946697	1.0	up
f22416	0.0	0.0	1.0	1.0	up
f22415	0.0	0.0	1.0	1.0	up
f22414	0.0	0.0	1.0	1.0	up
f22413	8.676251800352475e-07	0.1059575278556129	0.1921763706332679	1.0	up
f22412	9.567313463776373e-08	0.0099699702824756	0.2831721511474707	1.0	up
f22411	0.0	0.0	1.0	1.0	up
f22409	0.0	0.0	1.0	1.0	up
f22408	0.0	0.0	1.0	1.0	up
f22407	-1.7507346856291409e-06	-0.0624742620910114	0.5005832366755141	1.0	down
f22406	0.0	0.0	1.0	1.0	up
f22405	0.0	0.0	1.0	1.0	up
f22404	0.0	0.0	1.0	1.0	up
f22403	0.0	0.0	1.0	1.0	up
f22402	0.0	0.0	1.0	1.0	up
f22400	0.0	0.0	1.0	1.0	up
f22399	0.0	0.0	1.0	1.0	up
f22398	0.0	0.0	1.0	1.0	up
f22424	1.306172271142714e-07	0.0335861013862319	0.3615851051036501	1.0	up
f22396	0.0	0.0	1.0	1.0	up
f22425	0.0	0.0	1.0	1.0	up
f22427	-4.8978894483298065e-08	-0.0105873547586894	0.7851265511592209	1.0	down
f22453	4.163406963925809e-06	0.0038265356279899	0.5862487297216741	1.0	up
f22452	0.0	0.0	1.0	1.0	up
f22451	-3.355511325935367e-07	-0.1284259221586872	0.3987431065605793	1.0	down
f22450	0.0	0.0	1.0	1.0	up
f22448	0.0	0.0	1.0	1.0	up
f22447	0.0	0.0	1.0	1.0	up
f22446	0.0	0.0	1.0	1.0	up
f22445	0.0	0.0	1.0	1.0	up
f22443	4.7115463530644774e-08	0.0894121221799699	1.0	1.0	up
f22442	0.0	0.0	1.0	1.0	up
f22441	0.0	0.0	1.0	1.0	up
f22440	0.0	0.0	1.0	1.0	up
f22439	-2.1509991711354818e-07	-0.0294160216398178	0.5757329159573235	1.0	down
f22438	0.0	0.0	1.0	1.0	up
f22437	0.0	0.0	1.0	1.0	up
f22435	0.0	0.0	1.0	1.0	up
f22434	0.0	0.0	1.0	1.0	up
f22433	0.0	0.0	1.0	1.0	up
f22432	0.0	0.0	1.0	1.0	up
f22431	0.0	0.0	1.0	1.0	up
f22430	-1.423191512003541e-05	-0.0794698404356571	0.6671325032098004	1.0	down
f22429	0.0	0.0	1.0	1.0	up
f22428	0.0	0.0	1.0	1.0	up
f22426	0.0	0.0	1.0	1.0	up
f22028	0.0	0.0	1.0	1.0	up
f22265	0.0	0.0	1.0	1.0	up
f22262	0.0	0.0	1.0	1.0	up
f22112	0.0	0.0	1.0	1.0	up
f22111	0.0	0.0	1.0	1.0	up
f22110	-6.207017577253282e-09	-0.0528922980251455	0.5291570867513564	1.0	down
f22109	0.0	0.0	1.0	1.0	up
f22108	0.0	0.0	1.0	1.0	up
f22107	0.0	0.0	1.0	1.0	up
f22106	-2.073865941929398e-05	-0.2071879561223893	0.9131980617565664	1.0	down
f22105	-5.961730021226685e-07	-0.0974221590738868	0.4614488858630756	1.0	down
f22104	0.0	0.0	1.0	1.0	up
f22103	0.0	0.0	1.0	1.0	up
f22113	0.0	0.0	1.0	1.0	up
f22102	3.9691080019110804e-08	0.010026881624406	0.5997409568205203	1.0	up
f22100	0.0	0.0	1.0	1.0	up
f22099	0.0	0.0	1.0	1.0	up
f22098	0.0	0.0	1.0	1.0	up
f22097	-2.658225126651815e-06	-0.0250215433893987	0.5788591039938003	1.0	down
f22096	0.0	0.0	1.0	1.0	up
f22095	0.0	0.0	1.0	1.0	up
f22094	5.068929913250031e-07	0.0095733472798235	0.1955220235547451	1.0	up
f22093	0.0	0.0	1.0	1.0	up
f22092	-5.5864667137939245e-06	-0.1335499249877956	0.5162745021037856	1.0	down
f22091	0.0	0.0	1.0	1.0	up
f22101	0.0	0.0	1.0	1.0	up
f22114	0.0	0.0	1.0	1.0	up
f22115	8.625102054793387e-10	0.0242474225258883	1.0	1.0	up
f22116	0.0	0.0	1.0	1.0	up
f22141	0.0	0.0	1.0	1.0	up
f22139	0.0	0.0	1.0	1.0	up
f22138	0.0	0.0	1.0	1.0	up
f22137	0.0	0.0	1.0	1.0	up
f22136	0.0	0.0	1.0	1.0	up
f22135	0.0	0.0	1.0	1.0	up
f22134	2.8101991119910953e-08	0.003341877800675	0.4445565331865948	1.0	up
f22133	0.0	0.0	1.0	1.0	up
f22132	-3.408468182897194e-08	-0.0078217177309941	0.2985399737605597	1.0	down
f22131	0.0	0.0	1.0	1.0	up
f22130	-1.911159415612929e-07	-0.0461244756222708	0.8544680522694907	1.0	down
f22129	-1.1435755004640669e-07	-0.0483426772185584	0.3399340393363179	1.0	down
f22128	0.0	0.0	1.0	1.0	up
f22127	1.309669314650819e-07	0.0245271112086105	0.7889932858977621	1.0	up
f22126	-1.68280492989652e-05	-0.1306782467954625	0.4218657369444029	1.0	down
f22125	0.0	0.0	1.0	1.0	up
f22124	0.0	0.0	1.0	1.0	up
f22122	0.0	0.0	1.0	1.0	up
f22121	0.0	0.0	1.0	1.0	up
f22120	0.0	0.0	1.0	1.0	up
f22119	1.9818216969724745e-08	0.0745082914926436	0.3955802263701643	1.0	up
f22118	0.0	0.0	1.0	1.0	up
f22117	0.0	0.0	1.0	1.0	up
f22090	0.0	0.0	1.0	1.0	up
f22089	0.0	0.0	1.0	1.0	up
f22088	0.0	0.0	1.0	1.0	up
f22087	0.0	0.0	1.0	1.0	up
f22057	-4.5243215936352513e-07	-0.0068785120950058	0.4566839396564428	1.0	down
f22055	0.0	0.0	1.0	1.0	up
f22053	-3.049161023227498e-09	-0.0245469655982274	1.0	1.0	down
f22051	0.0	0.0	1.0	1.0	up
f22050	-1.0531847830861806e-05	-0.1500106674176987	0.5570442965034827	1.0	down
f22048	2.635743165228632e-06	0.024820595800125	0.4859622314079533	1.0	up
f22047	0.0	0.0	1.0	1.0	up
f22046	0.0	0.0	1.0	1.0	up
f22045	4.5596862037200486e-08	0.10723530978699	0.6975081955383016	1.0	up
f22044	0.0	0.0	1.0	1.0	up
f22043	0.0	0.0	1.0	1.0	up
f22042	0.0	0.0	1.0	1.0	up
f22041	1.4753219511476345e-07	0.037409648953866	0.2147015965841109	1.0	up
f22040	0.0	0.0	1.0	1.0	up
f22039	2.3035681806504732e-09	0.0528922980251443	0.5291570867513564	1.0	up
f22038	0.0	0.0	1.0	1.0	up
f22037	4.858177671849262e-07	0.1074792366450976	0.3193874250065911	1.0	up
f22036	0.0	0.0	1.0	1.0	up
f22035	0.0	0.0	1.0	1.0	up
f22034	-3.34118649152515e-06	-0.0812868967979465	0.3123716696908776	1.0	down
f22033	0.0	0.0	1.0	1.0	up
f22032	0.0	0.0	1.0	1.0	up
f22031	-5.233014235273004e-09	-0.0528922980251449	0.5291570867513564	1.0	down
f22058	0.0	0.0	1.0	1.0	up
f22142	0.0	0.0	1.0	1.0	up
f22059	0.0	0.0	1.0	1.0	up
f22061	0.0	0.0	1.0	1.0	up
f22086	3.87632280762773e-08	0.0591570472902751	0.2734359050324101	1.0	up
f22085	0.0	0.0	1.0	1.0	up
f22084	0.0	0.0	1.0	1.0	up
f22083	0.0	0.0	1.0	1.0	up
f22080	-9.58723830990493e-10	-0.0528922980251449	0.5291570867513564	1.0	down
f22079	0.0	0.0	1.0	1.0	up
f22078	-1.43137521808967e-06	-0.1536400934825718	0.63100778412837	1.0	down
f22077	-0.0001100361738353	-0.0445075720852017	0.4446337502675763	1.0	down
f22076	-2.3450671045793572e-05	-0.1422603180239943	0.7750992863478747	1.0	down
f22075	-8.244897653639783e-07	-0.1030958342770884	0.4841204611102332	1.0	down
f22074	0.0	0.0	1.0	1.0	up
f22073	-1.9497126140777254e-06	-0.0982741550211944	0.690789728625645	1.0	down
f22072	0.0	0.0	1.0	1.0	up
f22071	0.0	0.0	1.0	1.0	up
f22070	-3.315504291822435e-05	-0.0781706323825983	0.2871673599616631	1.0	down
