feature	std_effect	effect_mean_diff	p_value	p_adj_bh	direction
f30008	0.0	0.0	1.0	1.0	up
f30007	0.0	0.0	1.0	1.0	up
f30006	0.0	0.0	1.0	1.0	up
f30005	0.07640716423470752	5.185678346606438e-07	0.1651960680271376	1.0	up
f29967	0.0	0.0	1.0	1.0	up
f29966	0.0	0.0	1.0	1.0	up
f29964	0.0	0.0	1.0	1.0	up
f29962	0.0	0.0	1.0	1.0	up
f29961	-0.09154997253671276	-1.711023300231318e-06	0.5468981560764683	1.0	down
f29960	0.0	0.0	1.0	1.0	up
f29959	0.0	0.0	1.0	1.0	up
f29958	0.05057650954293032	1.1307217209832745e-07	0.5272370344297651	1.0	up
f29957	0.0	0.0	1.0	1.0	up
f29956	0.0	0.0	1.0	1.0	up
f29955	0.0	0.0	1.0	1.0	up
f29952	0.0	0.0	1.0	1.0	up
f29949	0.12016853896789624	3.305378777440637e-08	0.4791225056989701	1.0	up
f29948	-0.11109966559791454	-0.0001296203295896	0.533627794701919	1.0	down
f29946	0.0	0.0	1.0	1.0	up
f29945	0.0	0.0	1.0	1.0	up
f29944	0.0	0.0	1.0	1.0	up
f29943	0.0	0.0	1.0	1.0	up
f29941	0.0	0.0	1.0	1.0	up
f29940	0.0	0.0	1.0	1.0	up
f29939	-0.03988993448173297	-1.4001999370520934e-06	0.6713067655513015	1.0	down
f29938	-0.07652115310025612	-3.1288154905269037e-06	0.6702612168984615	1.0	down
f29937	-0.07613829424306355	-3.725862621649867e-06	0.1966526635171184	1.0	down
f29968	0.0	0.0	1.0	1.0	up
f30069	0.05289229802514507	1.7099227989092466e-09	0.5291570867513564	1.0	up
f29969	0.0	0.0	1.0	1.0	up
f29972	-0.021833554322761215	-8.647856520838105e-08	0.3393141010202234	1.0	down
f30004	0.0	0.0	1.0	1.0	up
f30003	0.0	0.0	1.0	1.0	up
f30000	0.0	0.0	1.0	1.0	up
f29999	0.0	0.0	1.0	1.0	up
f29998	0.0	0.0	1.0	1.0	up
f29997	-0.16470319795787433	-7.656965051864971e-06	0.5876307136795358	1.0	down
f29996	0.0	0.0	1.0	1.0	up
f29994	0.0	0.0	1.0	1.0	up
f29992	0.0	0.0	1.0	1.0	up
f29989	0.0	0.0	1.0	1.0	up
f29988	0.037505797398992874	1.7344220213999505e-07	0.3095304727531274	1.0	up
f29987	-0.055165419325940324	-9.53766027942038e-06	0.5295607935326924	1.0	down
f29986	-0.037308388349156944	-1.0787337305373515e-07	0.9388498578289444	1.0	down
f29985	-0.10509571724714263	-3.0475837920675982e-06	0.2400528463516494	1.0	down
f29984	0.0	0.0	1.0	1.0	up
f29982	0.0	0.0	1.0	1.0	up
f29981	0.0	0.0	1.0	1.0	up
f29979	0.0	0.0	1.0	1.0	up
f29978	0.04402307623452756	4.8829224397195506e-08	0.7159756029361365	1.0	up
f29977	0.0	0.0	1.0	1.0	up
f29976	0.0	0.0	1.0	1.0	up
f29974	0.0	0.0	1.0	1.0	up
f29973	0.0	0.0	1.0	1.0	up
f29971	0.0	0.0	1.0	1.0	up
f29936	0.0	0.0	1.0	1.0	up
f30070	-0.13802840649057385	-5.89941670477856e-06	0.9041868205301844	1.0	down
f30074	-0.012443982041200766	-6.14537686487893e-07	0.3913609224644805	1.0	down
f30171	0.0	0.0	1.0	1.0	up
f30170	0.0	0.0	1.0	1.0	up
f30169	0.0	0.0	1.0	1.0	up
f30168	0.0	0.0	1.0	1.0	up
f30167	0.0	0.0	1.0	1.0	up
f30166	0.006687235684859555	1.723255991237238e-09	1.0	1.0	up
f30165	-0.004779203777685399	-1.2075429782271384e-05	0.4488352755863286	1.0	down
f30164	0.0	0.0	1.0	1.0	up
f30163	-0.03438363215184762	-2.4789489543763926e-08	0.7013462191238355	1.0	down
f30161	0.0	0.0	1.0	1.0	up
f30173	-0.13680845058826815	-3.165108209941536e-07	0.603381394932764	1.0	down
f30160	0.0	0.0	1.0	1.0	up
f30158	-0.08408244014276295	-8.7426010886702e-06	0.9602368335273552	1.0	down
f30157	0.0	0.0	1.0	1.0	up
f30156	0.0	0.0	1.0	1.0	up
f30155	-0.032817399655820825	-3.0646500044895215e-06	0.6641947648595958	1.0	down
f30153	0.06243271234153296	7.009771361481398e-07	0.2260365719003241	1.0	up
f30152	0.0	0.0	1.0	1.0	up
f30151	0.0	0.0	1.0	1.0	up
f30150	0.0	0.0	1.0	1.0	up
f30149	0.0	0.0	1.0	1.0	up
f30147	0.0	0.0	1.0	1.0	up
f30159	0.0	0.0	1.0	1.0	up
f30174	0.0	0.0	1.0	1.0	up
f30175	-0.10687301892314552	-1.490935201127286e-05	0.2501185869495227	1.0	down
f30176	0.0	0.0	1.0	1.0	up
f30201	0.0	0.0	1.0	1.0	up
f30200	0.0	0.0	1.0	1.0	up
f30198	0.0	0.0	1.0	1.0	up
f30197	0.0	0.0	1.0	1.0	up
f30196	0.0	0.0	1.0	1.0	up
f30195	0.0	0.0	1.0	1.0	up
f30194	-0.11064831903689748	-1.7863620481875842e-05	0.5834348321236622	1.0	down
f30193	-0.03531473355293443	-1.7910684100570505e-06	0.6187196103284258	1.0	down
f30192	-0.03852627584574884	-9.233131868313648e-07	0.2266748350942045	1.0	down
f30191	-0.027212999504064195	-5.0180453399661934e-08	0.6735908450535983	1.0	down
f30190	-0.13118563239689035	-1.2457344437279972e-06	0.439029083756822	1.0	down
f30189	0.0	0.0	1.0	1.0	up
f30188	0.0	0.0	1.0	1.0	up
f30187	0.12078673063494955	1.8803879356710243e-08	0.5020293934765301	1.0	up
f30186	-0.10223140365508014	-3.1634393872082e-06	0.6222337608671626	1.0	down
f30185	-0.11209719279909305	-1.8719645740929992e-06	0.9666339208097142	1.0	down
f30184	0.0	0.0	1.0	1.0	up
f30182	-0.05289229802514508	-1.044551027007401e-09	0.5291570867513564	1.0	down
f30181	0.04959162569511548	4.333931085056975e-06	0.9474085268164438	1.0	up
f30180	0.0	0.0	1.0	1.0	up
f30179	0.0	0.0	1.0	1.0	up
f30178	0.0	0.0	1.0	1.0	up
f30177	0.0	0.0	1.0	1.0	up
f30146	0.052892298025145314	2.527740434743464e-09	0.5291570867513564	1.0	up
f30145	0.06325392134115683	7.509821631720115e-05	0.4875831644180566	1.0	up
f30143	0.0	0.0	1.0	1.0	up
f30142	0.0	0.0	1.0	1.0	up
f30104	0.11363928263028657	6.157972602522932e-07	0.6302684083382681	1.0	up
f30103	-0.13965487787652756	-2.8395715708029456e-07	0.2541645622963118	1.0	down
f30102	-0.20389313495005038	-1.347935376543319e-06	0.3620716447305555	1.0	down
f30101	0.0	0.0	1.0	1.0	up
f30100	0.0	0.0	1.0	1.0	up
f30098	-0.01689705772021445	-3.967238626501057e-08	0.7735616740681532	1.0	down
f30096	0.09108772875665844	8.785599329712567e-06	0.8430632572279828	1.0	up
f30093	0.0	0.0	1.0	1.0	up
f30092	0.0	0.0	1.0	1.0	up
f30091	0.0	0.0	1.0	1.0	up
f30090	0.0	0.0	1.0	1.0	up
f30089	0.0	0.0	1.0	1.0	up
f30088	0.0	0.0	1.0	1.0	up
f30086	0.09955400741316821	5.960130292805844e-07	0.8091952035743825	1.0	up
f30085	0.0	0.0	1.0	1.0	up
f30084	0.0	0.0	1.0	1.0	up
f30083	0.0	0.0	1.0	1.0	up
f30081	0.05289229802514519	2.9467628337442874e-11	0.5291570867513564	1.0	up
f30080	0.0	0.0	1.0	1.0	up
f30079	0.0	0.0	1.0	1.0	up
f30078	0.0	0.0	1.0	1.0	up
f30077	0.0	0.0	1.0	1.0	up
f30076	0.0	0.0	1.0	1.0	up
f30105	0.0	0.0	1.0	1.0	up
f30071	0.0	0.0	1.0	1.0	up
f30106	0.052892298025145494	9.690531442174689e-09	0.5291570867513564	1.0	up
f30109	0.0	0.0	1.0	1.0	up
f30141	0.02236218962430505	1.4102758814260596e-06	0.5577881331776413	1.0	up
f30140	0.0	0.0	1.0	1.0	up
f30136	0.0	0.0	1.0	1.0	up
f30135	0.0	0.0	1.0	1.0	up
f30134	0.0	0.0	1.0	1.0	up
f30133	-0.1343887404343163	-9.133155274867022e-06	0.8297613524213877	1.0	down
f30132	0.10642758216831635	2.116581985319499e-06	0.6009796439083965	1.0	up
f30131	-0.16521767688036176	-6.104176685767015e-06	0.1745581528054024	1.0	down
f30130	0.0	0.0	1.0	1.0	up
f30129	0.052892298025145015	3.0003175197634846e-09	0.5291570867513564	1.0	up
f30126	-0.20607632747432764	-1.3650988385052188e-06	0.8463483466450111	1.0	down
f30125	0.0	0.0	1.0	1.0	up
f30124	0.0	0.0	1.0	1.0	up
f30123	-0.052892298025144883	-1.2722339306492359e-09	0.5291570867513564	1.0	down
f30122	0.0	0.0	1.0	1.0	up
f30120	-0.1173932991463182	-0.0001290391095726	0.3767273454358237	1.0	down
f30119	0.0	0.0	1.0	1.0	up
f30118	0.0	0.0	1.0	1.0	up
f30116	0.0	0.0	1.0	1.0	up
f30115	0.0	0.0	1.0	1.0	up
f30114	-0.11940000068471783	-7.453334146703128e-07	0.3866673062863831	1.0	down
f30112	-0.026707389517953	-2.7175010473001752e-09	0.504884093804075	1.0	down
f30111	-0.18182724082900903	-1.1522481167048682e-05	0.5863210602476661	1.0	down
f30108	0.0	0.0	1.0	1.0	up
f30202	0.053661039232462356	3.5126660804962737e-07	0.3719487076201998	1.0	up
f29935	0.0	0.0	1.0	1.0	up
f29933	0.0	0.0	1.0	1.0	up
f29774	0.0	0.0	1.0	1.0	up
f29773	0.0	0.0	1.0	1.0	up
f29772	0.07258404254104274	3.035272347915452e-07	0.7474183314913	1.0	up
f29771	0.0	0.0	1.0	1.0	up
f29770	0.04305019378233	5.937123205512763e-08	0.7777634125981037	1.0	up
f29769	-0.20508400548936076	-7.568927372631151e-06	0.9577882408061232	1.0	down
f29767	0.0	0.0	1.0	1.0	up
f29766	0.0	0.0	1.0	1.0	up
f29765	-0.08710895677066982	-9.33556411837344e-06	0.3515695887691459	1.0	down
f29764	0.0	0.0	1.0	1.0	up
f29775	0.0	0.0	1.0	1.0	up
f29763	0.0	0.0	1.0	1.0	up
f29761	0.0	0.0	1.0	1.0	up
f29760	0.0	0.0	1.0	1.0	up
f29757	-0.14608240743982076	-2.35805014926882e-05	0.5336274940723436	1.0	down
f29755	0.0	0.0	1.0	1.0	up
f29752	0.0	0.0	1.0	1.0	up
f29750	-0.039669609973927336	-2.4144754024746364e-07	0.5522693063910287	1.0	down
f29749	0.0	0.0	1.0	1.0	up
f29748	0.0	0.0	1.0	1.0	up
f29747	0.0	0.0	1.0	1.0	up
f29746	0.0	0.0	1.0	1.0	up
f29762	0.0	0.0	1.0	1.0	up
f29777	0.0	0.0	1.0	1.0	up
f29778	0.0	0.0	1.0	1.0	up
f29779	0.0	0.0	1.0	1.0	up
f29806	0.0	0.0	1.0	1.0	up
f29805	0.0	0.0	1.0	1.0	up
f29804	0.13760272152196323	6.626207868976052e-08	0.6955920745484983	1.0	up
f29802	0.0	0.0	1.0	1.0	up
f29801	-0.05643645679276741	-3.2715381457819606e-06	0.169831052043367	1.0	down
f29800	-0.044685137037154384	-4.299042484490202e-08	0.7159756029361365	1.0	down
f29799	0.0	0.0	1.0	1.0	up
f29798	-0.1637463407260459	-4.429887485457584e-07	0.2687242712412864	1.0	down
f29797	0.0	0.0	1.0	1.0	up
f29796	0.02133308912621924	3.2241072403849105e-07	0.3250888876756459	1.0	up
f29794	0.07044544262919358	1.9420175885898061e-07	0.3981456548681279	1.0	up
f29793	-0.05289229802514495	-2.8914073482155804e-09	0.5291570867513564	1.0	down
f29791	0.0	0.0	1.0	1.0	up
f29790	0.0	0.0	1.0	1.0	up
f29789	0.0	0.0	1.0	1.0	up
f29788	0.0	0.0	1.0	1.0	up
f29787	0.007083848228827932	1.348135119769722e-07	0.6514129000311372	1.0	up
f29786	0.0	0.0	1.0	1.0	up
f29785	-0.07952810092192335	-2.1256958025333005e-06	0.4390535188160965	1.0	down
f29784	0.0445515200903	2.2053371321817393e-07	0.492335177980742	1.0	up
f29783	-0.09637035836657346	-5.43814712727908e-07	0.5506327973833967	1.0	down
f29782	0.0	0.0	1.0	1.0	up
f29781	0.0	0.0	1.0	1.0	up
f29744	0.0	0.0	1.0	1.0	up
f29743	-0.03480869674181026	-5.738866236060858e-05	0.7464371085683366	1.0	down
f29742	0.0	0.0	1.0	1.0	up
f29741	0.0	0.0	1.0	1.0	up
f29709	-0.08431200426263191	-6.735740571457427e-07	0.3280263003367712	1.0	down
f29708	0.0	0.0	1.0	1.0	up
f29707	0.12823517691947386	3.083395273279166e-05	0.4595621555601009	1.0	up
f29706	0.0	0.0	1.0	1.0	up
f29705	0.0	0.0	1.0	1.0	up
f29704	-0.03247896183569234	-8.643185999244451e-05	0.2565041085955466	1.0	down
f29703	0.0	0.0	1.0	1.0	up
f29702	0.0	0.0	1.0	1.0	up
f29700	0.0	0.0	1.0	1.0	up
f29696	0.0	0.0	1.0	1.0	up
f29695	0.0	0.0	1.0	1.0	up
f29694	0.0	0.0	1.0	1.0	up
f29693	-0.06044556310143582	-2.2594678739551456e-08	0.7159756029361365	1.0	down
f29692	-0.13990495160705288	-2.774731437966693e-07	0.6983938583117217	1.0	down
f29690	0.1107066032969291	1.0593821498332546e-06	0.351810991376316	1.0	up
f29689	0.0	0.0	1.0	1.0	up
f29688	0.0	0.0	1.0	1.0	up
f29687	0.0	0.0	1.0	1.0	up
f29686	0.0	0.0	1.0	1.0	up
f29685	0.0	0.0	1.0	1.0	up
f29684	0.0	0.0	1.0	1.0	up
f29683	0.0	0.0	1.0	1.0	up
f29682	0.0	0.0	1.0	1.0	up
f29712	0.0	0.0	1.0	1.0	up
f29807	-0.02537804354716381	-1.9646439714051665e-06	0.978709710247304	1.0	down
f29713	0.01923616678314383	5.0469803682062774e-08	1.0	1.0	up
f29715	0.0	0.0	1.0	1.0	up
f29740	-0.12242048691788672	-1.5597824531141668e-06	0.8465767601523051	1.0	down
f29739	0.0	0.0	1.0	1.0	up
f29738	0.0	0.0	1.0	1.0	up
f29737	-0.0374317116958644	-8.397012315981556e-07	0.2896356058403143	1.0	down
f29736	0.0	0.0	1.0	1.0	up
f29735	0.0	0.0	1.0	1.0	up
f29734	-0.008693173125670745	-3.576201561372727e-08	0.9071741536751246	1.0	down
f29733	0.0	0.0	1.0	1.0	up
f29732	0.0	0.0	1.0	1.0	up
f29731	0.0	0.0	1.0	1.0	up
f29730	0.12202576043608115	2.127230406404124e-05	0.1694271037151112	1.0	up
f29728	0.0	0.0	1.0	1.0	up
f29727	-0.04578763518993942	-1.555485876451712e-06	0.2324659357298555	1.0	down
f29726	0.0	0.0	1.0	1.0	up
f29725	0.0	0.0	1.0	1.0	up
f29724	0.0	0.0	1.0	1.0	up
f29723	0.0	0.0	1.0	1.0	up
f29722	0.03621434289596122	1.260753779206425e-07	0.2081697883528267	1.0	up
f29721	0.07170495403369292	7.208762399386614e-07	0.2434243449252063	1.0	up
f29720	0.0	0.0	1.0	1.0	up
f29719	0.0	0.0	1.0	1.0	up
f29718	0.0	0.0	1.0	1.0	up
f29717	-0.19938894329600282	-4.817715512399445e-05	0.7334713730572715	1.0	down
f29714	0.0	0.0	1.0	1.0	up
f29934	0.0	0.0	1.0	1.0	up
f29808	-0.09181361909787765	-4.744276337441988e-05	0.3424500540925208	1.0	down
f29810	0.0	0.0	1.0	1.0	up
f29900	0.0	0.0	1.0	1.0	up
f29899	-0.030190815551199793	-2.1889049203309696e-06	0.5793140982983311	1.0	down
f29898	0.009883791776801511	6.521993054775525e-08	0.9336144896886306	1.0	up
f29897	0.0	0.0	1.0	1.0	up
f29896	0.0	0.0	1.0	1.0	up
f29895	-0.01598061041446512	-3.8019290368538353e-06	0.4448802760280985	1.0	down
f29894	0.0	0.0	1.0	1.0	up
f29893	0.0	0.0	1.0	1.0	up
f29892	0.052892298025144856	9.230538125848397e-08	0.5291570867513564	1.0	up
f29891	0.0	0.0	1.0	1.0	up
f29901	0.0	0.0	1.0	1.0	up
f29890	-0.03630834805206954	-5.9979300385748505e-06	0.7261627988583838	1.0	down
f29888	0.09923425206082628	4.317930955949124e-06	0.1843671903263667	1.0	up
f29887	0.0	0.0	1.0	1.0	up
f29886	0.12894081961354698	1.1046943836845459e-07	0.9010147043752748	1.0	up
f29885	0.0	0.0	1.0	1.0	up
f29884	0.059204952210564786	9.23176990909269e-07	0.2679548314527624	1.0	up
f29883	0.0	0.0	1.0	1.0	up
f29882	0.0	0.0	1.0	1.0	up
f29881	0.0	0.0	1.0	1.0	up
f29880	-0.07285516403191186	-1.5875811368459838e-07	0.6051890945285736	1.0	down
f29879	0.0	0.0	1.0	1.0	up
f29889	0.0	0.0	1.0	1.0	up
f29902	0.0	0.0	1.0	1.0	up
f29903	0.13914230369575176	9.0957865359087e-07	0.2932335463255201	1.0	up
f29904	0.0	0.0	1.0	1.0	up
f29932	-0.032124129065674537	-1.5976365830283615e-07	0.8947400156871905	1.0	down
f29931	-0.09892318964326502	-1.0224449215456845e-07	0.5313863125272602	1.0	down
f29930	0.0	0.0	1.0	1.0	up
f29929	0.0	0.0	1.0	1.0	up
f29928	0.052892298025145126	1.2345553841441867e-09	0.5291570867513564	1.0	up
f29927	0.0	0.0	1.0	1.0	up
f29925	0.0	0.0	1.0	1.0	up
f29924	0.0	0.0	1.0	1.0	up
f29921	0.0	0.0	1.0	1.0	up
f29920	0.0	0.0	1.0	1.0	up
f29918	0.0	0.0	1.0	1.0	up
f29917	-0.09907143022701442	-2.1436248789541427e-07	0.7374324987094063	1.0	down
f29916	0.0	0.0	1.0	1.0	up
f29915	-0.08717720904092412	-1.2083572983101477e-07	0.6345301158653416	1.0	down
f29914	0.07357485961075605	1.5757006067360637e-06	0.4234845958982044	1.0	up
f29912	-0.16435753143852763	-8.802025559998584e-05	0.3316229378796683	1.0	down
f29911	0.0032925270780048733	8.040889952098947e-09	0.7159756029361365	1.0	up
f29910	-0.010917073771374183	-4.524709274846827e-07	0.6799849033552072	1.0	down
f29909	0.0	0.0	1.0	1.0	up
f29908	0.17316360952327825	1.964616822078824e-07	0.4383539391097582	1.0	up
f29907	-0.05362348761576697	-7.514055323554204e-08	0.7159756029361365	1.0	down
f29906	0.0	0.0	1.0	1.0	up
f29905	0.13461214908809782	3.249744913773611e-07	0.4980500361416017	1.0	up
f29878	0.0	0.0	1.0	1.0	up
f29877	0.0	0.0	1.0	1.0	up
f29876	0.0	0.0	1.0	1.0	up
f29874	-0.12479573566438822	-1.5617690678482177e-06	0.9990426042542776	1.0	down
f29841	0.0	0.0	1.0	1.0	up
f29840	0.0	0.0	1.0	1.0	up
f29836	0.0	0.0	1.0	1.0	up
f29835	0.0	0.0	1.0	1.0	up
f29834	0.0	0.0	1.0	1.0	up
f29830	-0.03832836210063917	-1.0393963748356328e-07	0.6872074839054837	1.0	down
f29829	0.0	0.0	1.0	1.0	up
f29828	-0.04598332406063945	-9.259784361347557e-05	0.5797183133750272	1.0	down
f29827	0.0	0.0	1.0	1.0	up
f29826	0.0	0.0	1.0	1.0	up
f29823	-0.003335432329761782	-2.2582402016269043e-07	0.3989338465055221	1.0	down
f29822	-0.25526435343364884	-7.555179467090056e-05	0.3613450066686217	1.0	down
f29821	0.0	0.0	1.0	1.0	up
f29820	0.0	0.0	1.0	1.0	up
f29819	0.0	0.0	1.0	1.0	up
f29818	0.0	0.0	1.0	1.0	up
f29817	0.0	0.0	1.0	1.0	up
f29816	0.0	0.0	1.0	1.0	up
f29815	0.0	0.0	1.0	1.0	up
f29814	0.0	0.0	1.0	1.0	up
f29813	0.04927388138332396	2.8045137514709496e-07	0.8727914916038608	1.0	up
f29812	0.052892298025145	4.1850627894746147e-08	0.5291570867513564	1.0	up
f29811	0.0	0.0	1.0	1.0	up
f29843	0.0	0.0	1.0	1.0	up
f29809	-0.1784878121326634	-1.2534345296444372e-06	0.9358353185207108	1.0	down
f29844	0.15317603052960732	0.0062482595443725	0.211858161516328	1.0	up
f29846	0.0	0.0	1.0	1.0	up
f29873	0.0	0.0	1.0	1.0	up
f29872	-0.08505833923815316	-4.224312462611124e-06	0.981251389295639	1.0	down
f29871	0.0	0.0	1.0	1.0	up
f29870	0.0	0.0	1.0	1.0	up
f29869	0.0	0.0	1.0	1.0	up
f29867	0.0	0.0	1.0	1.0	up
f29866	0.0	0.0	1.0	1.0	up
f29865	-0.0742454249417126	-2.272102890856331e-06	0.1766553141440895	1.0	down
f29864	0.0	0.0	1.0	1.0	up
f29863	0.0	0.0	1.0	1.0	up
f29862	0.0	0.0	1.0	1.0	up
f29861	0.0	0.0	1.0	1.0	up
f29860	-0.1860313469039961	-2.9803627570800017e-05	0.4969578553347992	1.0	down
f29859	-0.024885535620479255	-1.9709439948201185e-07	0.2357936438729883	1.0	down
f29857	0.030784999205224036	1.1867217381222873e-07	0.6982193072807403	1.0	up
f29856	-0.13384473779682268	-4.949667854816653e-06	0.7105324088636616	1.0	down
f29855	-0.13360155443294666	-3.2510116579942404e-07	0.3615851051036501	1.0	down
f29853	0.0	0.0	1.0	1.0	up
f29852	0.0	0.0	1.0	1.0	up
f29851	-0.1357128030969055	-6.178904393891571e-06	0.3424435572993165	1.0	down
f29850	0.0	0.0	1.0	1.0	up
f29849	0.0	0.0	1.0	1.0	up
f29847	0.0	0.0	1.0	1.0	up
f29845	0.0	0.0	1.0	1.0	up
f29680	0.0	0.0	1.0	1.0	up
f30204	0.0	0.0	1.0	1.0	up
f30206	0.0	0.0	1.0	1.0	up
f30547	0.0	0.0	1.0	1.0	up
f30546	0.0	0.0	1.0	1.0	up
f30545	0.0	0.0	1.0	1.0	up
f30544	0.0	0.0	1.0	1.0	up
f30543	0.0	0.0	1.0	1.0	up
f30542	0.0	0.0	1.0	1.0	up
f30541	-0.15276389113424826	-8.495847890299047e-05	0.5975429010344253	1.0	down
f30538	0.0	0.0	1.0	1.0	up
f30537	0.0	0.0	1.0	1.0	up
f30536	0.0	0.0	1.0	1.0	up
f30548	-0.009344401311656921	-8.2471705172793e-07	0.6992339598900474	1.0	down
f30535	0.0	0.0	1.0	1.0	up
f30532	0.0	0.0	1.0	1.0	up
f30531	0.0	0.0	1.0	1.0	up
f30529	-0.025085130206030704	-1.332371321041137e-06	0.3604258479490297	1.0	down
f30528	0.05289229802514462	3.8769096136093146e-08	0.5291570867513564	1.0	up
f30527	0.0	0.0	1.0	1.0	up
f30526	0.0	0.0	1.0	1.0	up
f30525	0.0	0.0	1.0	1.0	up
f30524	0.0	0.0	1.0	1.0	up
f30523	0.0	0.0	1.0	1.0	up
f30522	-0.10084867862147125	-4.721855002571829e-07	0.3669533721221221	1.0	down
f30533	0.0	0.0	1.0	1.0	up
f30550	0.0	0.0	1.0	1.0	up
f30552	0.0	0.0	1.0	1.0	up
f30554	0.0	0.0	1.0	1.0	up
f30580	0.0930065973335128	6.509845174150541e-05	0.2947277895728447	1.0	up
f30579	0.10525699574897078	2.6204557980236133e-07	0.1752508592143403	1.0	up
f30577	0.0	0.0	1.0	1.0	up
f30576	0.0	0.0	1.0	1.0	up
f30575	0.0	0.0	1.0	1.0	up
f30574	0.0	0.0	1.0	1.0	up
f30573	0.0	0.0	1.0	1.0	up
f30572	0.0545458416877954	5.898576637264341e-08	0.8928212054003026	1.0	up
f30571	-0.09592271879904431	-8.000354591786163e-07	0.9818828438187928	1.0	down
f30570	0.0	0.0	1.0	1.0	up
f30569	0.0	0.0	1.0	1.0	up
f30568	0.0	0.0	1.0	1.0	up
f30566	0.0	0.0	1.0	1.0	up
f30565	0.0	0.0	1.0	1.0	up
f30564	0.0	0.0	1.0	1.0	up
f30562	0.0	0.0	1.0	1.0	up
f30561	-0.052892298025145584	-9.118745947489517e-08	0.5291570867513564	1.0	down
f30560	-0.0065697892079298326	-6.292042598943225e-08	0.4233207166070372	1.0	down
f30559	0.0	0.0	1.0	1.0	up
f30558	0.051313498872106865	2.300273808941711e-07	0.8019674380886083	1.0	up
f30557	0.0	0.0	1.0	1.0	up
f30556	-0.11882015438546303	-8.345570313395001e-08	0.6088117541733544	1.0	down
f30555	0.0	0.0	1.0	1.0	up
f30521	0.0	0.0	1.0	1.0	up
f30520	0.0	0.0	1.0	1.0	up
f30518	0.0	0.0	1.0	1.0	up
f30517	0.0	0.0	1.0	1.0	up
f30482	0.0	0.0	1.0	1.0	up
f30481	-0.25112589676544694	-3.164952708175406e-06	0.7100018520439337	1.0	down
f30480	0.0	0.0	1.0	1.0	up
f30479	0.0	0.0	1.0	1.0	up
f30478	0.052892298025145085	5.086258170194924e-10	0.5291570867513564	1.0	up
f30476	0.050701862174870355	2.4901480825064935e-05	0.9599073216814374	1.0	up
f30475	0.0	0.0	1.0	1.0	up
f30474	-0.0935940471502498	-8.330732343893033e-07	0.187115064661932	1.0	down
f30473	0.0	0.0	1.0	1.0	up
f30472	0.0	0.0	1.0	1.0	up
f30471	0.0	0.0	1.0	1.0	up
f30470	0.0	0.0	1.0	1.0	up
f30469	0.0	0.0	1.0	1.0	up
f30468	0.0	0.0	1.0	1.0	up
f30467	-0.007643931586364719	-3.421111614443358e-08	0.93323241338018	1.0	down
f30466	0.0	0.0	1.0	1.0	up
f30465	0.09471946849332968	4.547089658444747e-06	0.2407360986141282	1.0	up
f30464	0.0	0.0	1.0	1.0	up
f30463	0.0	0.0	1.0	1.0	up
f30462	0.0	0.0	1.0	1.0	up
f30461	0.01745636644639727	3.926442910596962e-06	0.5543950515077922	1.0	up
f30459	0.0	0.0	1.0	1.0	up
f30458	0.0	0.0	1.0	1.0	up
f30483	0.0	0.0	1.0	1.0	up
f30581	0.0	0.0	1.0	1.0	up
f30484	-0.0035294009834629957	-1.3167418001103208e-07	0.3168822253459517	1.0	down
f30486	0.0	0.0	1.0	1.0	up
f30514	0.0	0.0	1.0	1.0	up
f30513	0.05001283838561409	2.1153238776605576e-08	0.5272370344297651	1.0	up
f30512	0.0	0.0	1.0	1.0	up
f30511	-0.07776880477836443	-3.54276801499509e-06	0.3734562880222534	1.0	down
f30510	0.0	0.0	1.0	1.0	up
f30509	0.0	0.0	1.0	1.0	up
f30507	0.0	0.0	1.0	1.0	up
f30505	0.0	0.0	1.0	1.0	up
f30504	0.0	0.0	1.0	1.0	up
f30501	0.0	0.0	1.0	1.0	up
f30500	0.039528847286156105	2.614444456412457e-07	0.9338415301226471	1.0	up
f30499	0.0	0.0	1.0	1.0	up
f30498	0.0	0.0	1.0	1.0	up
f30497	0.0	0.0	1.0	1.0	up
f30496	0.0	0.0	1.0	1.0	up
f30494	0.0	0.0	1.0	1.0	up
f30493	0.106562191449862	2.4691269209142773e-07	0.7310072413536699	1.0	up
f30492	0.02202522981290677	1.069912308594212e-06	0.2538715270291922	1.0	up
f30491	0.0	0.0	1.0	1.0	up
f30490	0.0	0.0	1.0	1.0	up
f30489	0.0	0.0	1.0	1.0	up
f30488	0.0	0.0	1.0	1.0	up
f30487	0.0	0.0	1.0	1.0	up
f30485	0.0	0.0	1.0	1.0	up
f30457	0.038806603159704994	1.9607864142017205e-06	0.2477184815904095	1.0	up
f30582	-0.011317749696919031	-3.6432681008591297e-07	0.1659551004415931	1.0	down
f30585	-0.0615035926001661	-5.854014307260513e-08	0.8112032942604175	1.0	down
f30671	0.0	0.0	1.0	1.0	up
f30670	0.0	0.0	1.0	1.0	up
f30669	0.085226740636458	4.177020528004505e-07	0.809675202751139	1.0	up
f30668	0.0	0.0	1.0	1.0	up
f30667	0.0	0.0	1.0	1.0	up
f30666	0.0	0.0	1.0	1.0	up
f30665	0.0	0.0	1.0	1.0	up
f30664	0.0	0.0	1.0	1.0	up
f30663	0.09859847825497638	6.958225585549371e-07	0.3937280733575361	1.0	up
f30660	0.0	0.0	1.0	1.0	up
f30672	0.0	0.0	1.0	1.0	up
f30659	0.0	0.0	1.0	1.0	up
