feature	feature_idx	spearman_af	p	q
f19548	19548	-0.10232508595790508	0.006737575361884974	0.09327286415642029
f4841	4841	0.10231278639567058	0.006744228238028806	0.09328614221347739
f5623	5623	-0.10231304210659728	0.006744089863145443	0.09328614221347739
f10175	10175	-0.10228963792723517	0.006756765306369573	0.09342012048907938
f14344	14344	0.10223706420269449	0.0067853165857448845	0.0937753074153051
f1617	1617	0.10222674255877742	0.006790934662728865	0.09381338407601157
f15743	15743	0.1022067098221436	0.006801850399009098	0.0938997192712474
f11465	11465	-0.1021942518134546	0.006808646636611445	0.0938997192712474
f16897	16897	-0.10219520144195661	0.006808128369938336	0.0938997192712474
f22999	22999	-0.10219855659892745	0.006806297551846385	0.0938997192712474
f1054	1054	-0.10217715126719248	0.006817985440728579	0.09398895537307281
f31698	31698	0.10216188688265147	0.006826331196015812	0.09406443256141553
f15955	15955	0.10215523867502392	0.00682996894574735	0.09407499891309339
f4337	4337	-0.1021198009682154	0.006849389003997541	0.09430284827016447
f27844	27844	-0.10211040610804999	0.006854545734311723	0.094334210257004
f18356	18356	-0.10205748754261437	0.006883657198657579	0.0946950793810292
f1037	1037	0.10204049965231085	0.0068930260197987625	0.09478416979301967
f8908	8908	0.10199569164162328	0.006917792498774616	0.09508482575496922
f16251	16251	-0.10197957008814874	0.006926722767498681	0.09516765268150808
f19280	19280	-0.10195650847897038	0.006939515329211817	0.0953034527693264
f8606	8606	0.10193876320218474	0.006949373267291303	0.09535494825194564
f22657	22657	0.101934047661819	0.006951994976010074	0.09535494825194564
f10453	10453	-0.10194129147164357	0.006947967985056738	0.09535494825194564
f15574	15574	-0.1019108920408023	0.006964881723238208	0.0954917340196944
f5919	5919	-0.10188756568185747	0.006977885133717572	0.09563000420813778
f3552	3552	0.1018432659031127	0.0070026402068163	0.09592914477297514
f32682	32682	-0.10180908104656154	0.0070217967474055405	0.09611120961528186
f18641	18641	-0.10181193219947705	0.007020197222663305	0.09611120961528186
f26607	26607	-0.10176632615714966	0.007045821858092356	0.09639978732608363
f25654	25654	0.10168661434126566	0.007090810801596747	0.09697482819145334
f15502	15502	0.10163693588020584	0.007118979083556048	0.09729043539748745
f32368	32368	0.10163544465356121	0.007119826174413297	0.09729043539748745
f11505	11505	-0.10158544992399124	0.007148277976226522	0.09759782196874611
f23352	23352	-0.1015868452116054	0.0071474825441139676	0.09759782196874611
f28426	28426	0.10153767754007925	0.0071755601601462445	0.09784800471397093
f944	944	-0.10153924654700813	0.007174662641656803	0.09784800471397093
f26683	26683	-0.10154520383508178	0.007171255811811907	0.09784800471397093
f29783	29783	-0.1015144502241762	0.007188858642315952	0.09790711554090155
f32038	32038	-0.10151961987020562	0.007185896923890565	0.09790711554090155
f28366	28366	-0.1015235225915604	0.007183661757512748	0.09790711554090155
f11611	11611	-0.10150209845920448	0.007195939463099045	0.0979221529596468
f12628	12628	-0.10150389169681849	0.007194911077288336	0.0979221529596468
f16577	16577	0.10148242848746455	0.0072072284422385275	0.09803506085316399
f30241	30241	-0.10146269123799856	0.007218571973242799	0.0981486167714606
f11100	11100	-0.1014409753809549	0.007231071134884472	0.09827778471501218
f20404	20404	0.10139355838002377	0.007258430686473265	0.09858093497430585
f15004	15004	0.10139189317325409	0.007259393191314698	0.09858093497430585
f16497	16497	-0.10138493549576169	0.007263416029453415	0.0985947044130611
f16138	16138	-0.10135946177455918	0.007278161640688371	0.09875395471721596
f30719	30719	0.10134564515207867	0.00728617067942611	0.0988217056388389
f6483	6483	0.1013353090615607	0.007292167327822917	0.09885051542472081
f24309	24309	-0.10132639093339522	0.0072973448734252825	0.09885051542472081
f22727	22727	-0.1013268191883717	0.007297096168720876	0.09885051542472081
f2260	2260	0.10131582765159527	0.007303481794269959	0.09889276505563555
f16831	16831	0.10128649755584941	0.007320545853971648	0.099082877547684
f24484	24484	0.10127441188040966	0.007327587599700578	0.09913723801279462
f25668	25668	0.10123420480984233	0.0073510580051780365	0.09941373038121086
f5858	5858	-0.10120255186723727	0.007369582358982251	0.09962313314320562
f25672	25672	-0.10116885091830113	0.007389351193052922	0.0998491793377147
f22288	22288	-0.10116040297209011	0.007394314157333404	0.09987505618610923
f16371	16371	0.10113860263054664	0.007407135117930188	0.09996129833889326
f8264	8264	0.1011373506335785	0.007407872031467995	0.09996129833889326
f5843	5843	-0.1011339891712833	0.007409850880895134	0.09996129833889326
f6836	6836	-0.10107452173097023	0.0074449369038376454	0.10039328908022714
f2097	2097	0.10101657659753666	0.007479267705613762	0.10081474462260459
f580	580	0.10100302304158475	0.007487318207151095	0.10088176110687791
f13142	13142	-0.1009857711860165	0.007497576629960328	0.10097845910831897
f4387	4387	-0.10096866967534923	0.007507758064532865	0.10107404119088452
f32256	32256	0.10093842814366517	0.007525792734359896	0.10123365201950126
f18946	18946	-0.10093980032421054	0.0075249735897512104	0.10123365201950126
f31798	31798	-0.10092875010643194	0.00753157245597921	0.10126982611305982
f26240	26240	0.10088714251962935	0.007556465761934275	0.10151523774210969
f3034	3034	0.1008827166283927	0.007559118044761585	0.10151523774210969
f8689	8689	-0.10089196667953308	0.00755357575888961	0.10151523774210969
f16215	16215	0.10079228232173104	0.00761349486634767	0.10220360498995512
f17880	17880	0.10073238739371039	0.007649701151691228	0.10264758695275109
f22947	22947	-0.10071337926842182	0.007661223649324082	0.10276012138397525
f10751	10751	0.1007017384384153	0.00766828784265524	0.10281278888221232
f2010	2010	0.10061749853785637	0.007719582360404519	0.10345819009641524
f20875	20875	0.10059154672910141	0.0077354463818044205	0.10362841661445922
f9163	9163	0.10057160863953	0.007747654085393258	0.10374954191670056
f13626	13626	0.10055747442748321	0.007756318619451926	0.1038231407361931
f1212	1212	0.10054515928965735	0.007763875089425652	0.10385682592161698
f8156	8156	-0.10054304337969436	0.007765174057249804	0.10385682592161698
f756	756	-0.1004428209682969	0.00782692412072764	0.10464000391187406
f28343	28343	-0.1004312684692952	0.007834070107324384	0.10469282596933337
f27925	27925	0.10036305193634147	0.007876385579841442	0.10521541079504458
f29104	29104	-0.1003488671569611	0.007885210170603384	0.10529036954781243
f5491	5491	-0.10033081930739325	0.00789645081669086	0.10539751542212876
f31400	31400	-0.10030904956585149	0.007910028604017141	0.10553575622818961
f1690	1690	0.10026399267256819	0.0079381968906293	0.10586847200331334
f743	743	-0.10023710455448417	0.007955049254329345	0.10605006263867534
f12917	12917	-0.10022997768735506	0.007959521437528313	0.10606653048594053
f26919	26919	0.10021697016869474	0.007967689583318944	0.10613221636837201
f28448	28448	0.10016471569594786	0.008000578615387414	0.10652700531044892
f22172	22172	-0.10015798516772227	0.008004823624776775	0.10654023579881615
f30409	30409	0.10011046547886264	0.008034852060008466	0.10689648083733552
f3351	3351	0.10009856636617098	0.008042387033475118	0.10695330288673405
f3043	3043	-0.10001724891765	0.008094049557693979	0.10759667988093967
f16081	16081	-0.09997198137939263	0.008122937152520103	0.10793690373632552
f29757	29757	0.09995048470003831	0.008136687534544669	0.1080490419472774
f31372	31372	0.0999454397274697	0.008139917569048706	0.1080490419472774
f3449	3449	-0.09994333032451481	0.00814126844994592	0.1080490419472774
f26338	26338	-0.09992452688917242	0.008153319192196324	0.10816516732384177
f21679	21679	-0.09989090497297026	0.008174906515798322	0.10836380934857581
f4435	4435	-0.09989360342941349	0.0081731720598812	0.10836380934857581
f8591	8591	-0.09988310458975545	0.00817992212734018	0.10838644895620016
f30846	30846	-0.09980288814977796	0.008231660605168611	0.10902791217064069
f10630	10630	-0.09979459627749884	0.0082370253749633	0.10905488787345351
f9025	9025	0.09978527246858886	0.008243061527570074	0.1090907270336899
f30641	30641	-0.0997645613348649	0.008256483867850196	0.10918017085622084
f18133	18133	-0.099767725933155	0.008254431712805738	0.10918017085622084
f11202	11202	-0.09971293135926507	0.008290028890501868	0.10957953476561727
f24996	24996	-0.09969286047180473	0.008303102155043766	0.10970808524857827
f65	65	0.09967789905660265	0.008312859311606052	0.10979273435014394
f21106	21106	0.0996694166432231	0.008318395702506084	0.10982159161149048
f82	82	0.09963042983544718	0.008343884378074925	0.11006940551560351
f2848	2848	0.09963042983544718	0.008343884378074925	0.11006940551560351
f27512	27512	0.09956295338081173	0.008388163715369263	0.110564500653749
f22837	22837	-0.09956362032847957	0.008387725027301693	0.110564500653749
f11069	11069	-0.09953518748819438	0.008406445048183856	0.11076091328463555
f10052	10052	0.09948919190392741	0.008436807239766319	0.11111627798740464
f11786	11786	0.09947385208646789	0.00844695496204862	0.11120523109538334
f19925	19925	-0.09941789546965211	0.008484064240818332	0.11164892250728317
f28851	28851	0.09939693813436627	0.008498000115526016	0.11178742183282075
f24746	24746	0.09938621022614202	0.008505141689584664	0.11183646985726738
f27003	27003	-0.09937604119115732	0.008511916164725478	0.11188065338376432
f6807	6807	0.09928872851521116	0.008570281122933435	0.11249619739634059
f29548	29548	0.09928545032308306	0.00857247939754219	0.11249619739634059
f29828	29828	-0.09928617046335451	0.00857199644616916	0.11249619739634059
f31860	31860	-0.09929353646318823	0.008567057941501525	0.11249619739634059
f16464	16464	-0.09927664305848091	0.00857838782272454	0.11252866780425849
f4454	4454	-0.09927086868215422	0.00858226358152037	0.1125344589993035
f19079	19079	0.09925848020580409	0.00859058399236753	0.1125985025047597
f7480	7480	-0.09925114851236211	0.008595511529920838	0.11261804150837507
f7843	7843	0.09923472920727967	0.008606555881957856	0.11271767511590529
f4982	4982	-0.09920941797409291	0.008623606136913497	0.11289585533135496
f12932	12932	0.09917306808049868	0.008648145002174206	0.1131718911466631
f10689	10689	0.0991553819464516	0.00866010695733863	0.11323798275262259
f24348	24348	-0.09915962018415578	0.00865723909641442	0.11323798275262259
f9229	9229	-0.09911411969380118	0.008688071930185007	0.1135130546285097
f24706	24706	-0.09911767336010958	0.008685660312199335	0.1135130546285097
f14205	14205	0.09904755894098205	0.008733352403330967	0.1140591835601232
f11568	11568	-0.09904172426641297	0.008737331675751338	0.11406569097650193
f3711	3711	0.09899322702487036	0.00877046961400001	0.1144527074120081
f3434	3434	0.0989554907592337	0.008796332099903468	0.11470643904392303
f3642	3642	-0.09895464269056223	0.008796914102703203	0.11470643904392303
f3021	3021	-0.09894369211662414	0.008804432220719005	0.11475880469710435
f19996	19996	0.09892765170780478	0.008815455106389971	0.11484255150273696
f23252	23252	0.09892205062437634	0.008819307038922041	0.11484255150273696
f10604	10604	-0.09891904955898063	0.008821371525036283	0.11484255150273696
f7546	7546	0.09890747389463796	0.008829338666220385	0.11490062327828021
f21468	21468	0.09888280173561372	0.008846341094756294	0.1150761830063415
f4292	4292	-0.0988719681066426	0.0088538161361545	0.1150820496428047
f6880	6880	-0.09887287400190796	0.00885319086636712	0.1150820496428047
f4712	4712	0.09886423031107745	0.008859158545303385	0.11508713556855328
f29543	29543	-0.098861228613133	0.00886123178221008	0.11508713556855328
f1990	1990	0.09883859717299892	0.008876876975237561	0.11524465321893201
f27804	27804	0.09880420407684938	0.008900700184418688	0.1154831364810609
f12510	12510	-0.09879682446303689	0.008905819271473416	0.1154831364810609
f2019	2019	-0.09879867306398252	0.008904536688559414	0.1154831364810609
f21639	21639	-0.09877034055144285	0.008924212232618378	0.11567586488862304
f1463	1463	0.09873968213211465	0.008945546645408585	0.11590655297617576
f3783	3783	-0.09872724532027666	0.008954214056799924	0.11597299850324898
f26443	26443	0.09868109137883535	0.008986444928699752	0.11634445966955095
f130	130	-0.09867211695397428	0.008992724067582674	0.11637977181933218
f26037	26037	0.09866595070156677	0.008997040677149817	0.11638240025048471
f6271	6271	-0.09866168117913401	0.009000030585776619	0.11638240025048471
f10057	10057	-0.09860026841249157	0.009043135465621962	0.11684758002267367
f23667	23667	-0.0986009046305945	0.009042687970563713	0.11684758002267367
f14514	14514	-0.09857559207217949	0.009060507228875154	0.11702589707362279
f7969	7969	-0.09855356554049269	0.009076038674469773	0.11718031335107389
f29868	29868	0.09854586884091329	0.009081471394779514	0.11720427517295592
f3	3	0.09851409658403387	0.009103928538202211	0.1174478465904764
f18098	18098	-0.09846618435389273	0.009137887227376079	0.1177931898767346
f21857	21857	-0.0984675105042823	0.009136945777302775	0.1177931898767346
f12824	12824	-0.09844965873194146	0.009149626213891935	0.11789813282611518
f24241	24241	-0.0984327917668787	0.009161621523221263	0.11800629483998205
f8621	8621	-0.09839887679530075	0.009185783298859497	0.11827102048606208
f9865	9865	0.09835173759511136	0.009219460563964643	0.11842543463739452
f10593	10593	0.09835173759511136	0.009219460563964643	0.11842543463739452
f19141	19141	0.09835173759511136	0.009219460563964643	0.11842543463739452
f6017	6017	-0.09835219180467335	0.009219135542890344	0.11842543463739452
f20854	20854	-0.09835219180467335	0.009219135542890344	0.11842543463739452
f21544	21544	-0.09835219180467335	0.009219135542890344	0.11842543463739452
f3094	3094	0.09831764111759572	0.00924388830982285	0.1186926850063774
f28476	28476	-0.09827562048006015	0.009274072436469416	0.11903360971336852
f16290	16290	0.09818034913149357	0.009342832711128892	0.11986920214497711
f8173	8173	0.09815044967502894	0.009364505446040939	0.12010024049153405
f23748	23748	-0.09811278110117176	0.00939187335834672	0.12035702237243072
f1419	1419	-0.09811729601779938	0.0093885893173735	0.12035702237243072
f21888	21888	-0.0981061570270697	0.009396693400004742	0.12037171592312564
f23849	23849	-0.09808842981892159	0.00940960352757437	0.12048999155590347
f25622	25622	-0.09807707337699076	0.00941788233552816	0.12054889389476045
f11549	11549	-0.09806962945036965	0.00942331245001016	0.12057130119560053
f915	915	-0.09804799973757404	0.009439106473326662	0.12067914198906284
f19431	19431	-0.09805155766126107	0.009436506858350137	0.12067914198906284
f23674	23674	0.09800745013584336	0.00946877930540276	0.12101129496077911
f12118	12118	0.09798026517441177	0.009488718799343866	0.12121884507481473
f10884	10884	-0.09794202315316065	0.009516831626375325	0.12153060745637827
f19032	19032	-0.09792913721935982	0.00952632113405233	0.12160439848875215
f29455	29455	-0.09786971303425496	0.009570191546840395	0.12211683668491669
f4197	4197	0.09784605528720315	0.009587707047667657	0.1222769257396246
f26616	26616	0.09784269019350679	0.00959020077974961	0.1222769257396246
f14620	14620	0.09780138425131793	0.009620857957712873	0.1226200986224564
f9586	9586	0.09778188800558407	0.009635358291314074	0.12275716193226266
f14172	14172	0.09775536511634912	0.009655115905115879	0.12296107189228025
f31810	31810	-0.09773905973522634	0.009667280102509328	0.1230681563321778
f18528	18528	0.09773366393055528	0.00967130850051716	0.1230716259980374
