feature	feature_idx	inv_coding_vs_other_mean_diff_raw	inv_coding_vs_other_cohen_d	p	q
f17879	17879	-1.9210787064290025e-05	-0.1727845255297456	0.03507506068822946	0.16976951087620426
f4103	4103	-8.252287569735282e-06	-0.1452958256279509	0.03509641232887724	0.16984776830492532
f15748	15748	2.2755805327816547e-05	0.15986001556302412	0.03510917440539888	0.16988443988719884
f6708	6708	0.00023559693332279223	0.16451078785894874	0.03519406420180892	0.17025918440257423
f22720	22720	-0.0013965949266394981	-0.15844247495925176	0.0351970127912304	0.17025918440257423
f15715	15715	-0.0003134842548668353	-0.1503639787576133	0.03520667536946849	0.17028078797147506
f30303	30303	-5.9025866037446765e-05	-0.16112163708085844	0.03521734764852254	0.17030726796735338
f12123	12123	4.2466335770688525e-05	0.15582717607835914	0.03522899669402211	0.17033846298800598
f3251	3251	3.354199539052815e-06	0.15411087652587294	0.035251126298089096	0.1704203166916175
f30500	30500	8.446103846953586e-06	0.17633565498162918	0.03528695603633158	0.17054999391151485
f30416	30416	6.868854337742712e-05	0.1598970918182732	0.035288359335939656	0.17054999391151485
f28630	28630	-8.462396147423092e-06	-0.16775496281601715	0.03542387833670097	0.17117971469355808
f28603	28603	-0.0004593059782104749	-0.1593374266161855	0.03547059282200804	0.17138018071240924
f17885	17885	1.0627131921549228e-06	0.14577641732035754	0.03552357621305606	0.17161087208453796
f26438	26438	4.7848626007868745e-05	0.1518056901728661	0.035591560296869426	0.17191395162261458
f28241	28241	-8.254548173099274e-06	-0.14979390736222156	0.03563546275390601	0.17210064016506882
f27880	27880	2.8788568835783913e-05	0.14457601947742676	0.03564261848729301	0.17210983238897987
f21545	21545	-7.46370711834235e-05	-0.16103577342711511	0.03565974687017705	0.17216717039074134
f11242	11242	5.155545015594339e-05	0.16694959836205478	0.03576196689552394	0.17261710706427894
f24519	24519	-1.576972336971102e-05	-0.1645853464741239	0.03576347472715423	0.17261710706427894
f14439	14439	-5.379148701468239e-06	-0.16055450034464885	0.035769252859268075	0.17261956961597882
f6186	6186	-1.952941718731912e-05	-0.16137835137029746	0.03577737970826045	0.17263329691537105
f22660	22660	-3.0722506323879147e-06	-0.17704747763257725	0.03578263405301514	0.17263329691537105
f25878	25878	-1.012884327345454e-05	-0.14619368539606978	0.03578877500477668	0.17263750616171386
f21660	21660	-1.436860352328719e-05	-0.1697085352283079	0.03583190452321281	0.1728201129550541
f16930	16930	4.04589196481322e-05	0.15510107241870688	0.035902554077783234	0.173135377780839
f25280	25280	1.2615996483878562e-05	0.15613715433486222	0.035981668906156714	0.17349136649749017
f21025	21025	-1.4976196410316546e-05	-0.1606407297860577	0.03614854405662004	0.1742703386269421
f3999	3999	4.285090160768117e-05	0.1552013780714607	0.03619080832599242	0.1744484270706266
f21572	21572	-2.1444935877221465e-06	-0.15982907621636888	0.03632052140487681	0.17504792548830758
f578	578	-0.005358797145846916	-0.16400047423466374	0.03636438737299855	0.17523356550564947
f2172	2172	-2.7728730856864824e-05	-0.15650892844264672	0.036384556769673476	0.17530497812507873
f10175	10175	0.0003716263376399996	0.1608206827274731	0.03644905511707016	0.17554049657478332
f28479	28479	8.69852997253302e-05	0.15600012951827089	0.03645346763331301	0.17554049657478332
f27107	27107	0.002192120027711259	0.15313427475016772	0.03644994707875323	0.17554049657478332
f1943	1943	-1.8606298941544463e-05	-0.16634475747905614	0.036454866918682875	0.17554049657478332
f846	846	0.0016435636634437919	0.15259180626392718	0.03665007186821831	0.17645453349658793
f9634	9634	4.571279916789805e-05	0.16682517153947857	0.03667108847329165	0.17652978214967252
f28852	28852	1.6616811723912515e-06	0.1768101754563453	0.03670184134039562	0.17665187089337303
f14869	14869	-4.558935711587844e-05	-0.1494147966038692	0.03676745738505684	0.1769417012180265
f12117	12117	2.7312872566909703e-05	0.15588501080088152	0.03685291420527032	0.17732691522441965
f9911	9911	-1.0143421862471748e-05	-0.15829573001220928	0.03687894176891538	0.1774260995277961
f24940	24940	-1.7627957621455948e-05	-0.15540970702205245	0.03711996685986544	0.17855946477746193
f32108	32108	6.976199892009235e-05	0.1733762107400901	0.03713334697646785	0.1785976095295609
f13742	13742	-0.0007349641929196766	-0.16237562649309098	0.0372097282853907	0.1789387109562199
f20008	20008	8.067341924842238e-07	0.16770155135991074	0.03733645660215776	0.17952179162722015
f8396	8396	-1.2825225228440035e-06	-0.1761856271776842	0.03736648757344567	0.17963982758313787
f30348	30348	-0.0003344542441172912	-0.15928913565116176	0.037391719192015976	0.17973475934927086
f2441	2441	6.78401355058248e-06	0.15447747434308992	0.03741072842927967	0.17979975787190325
f13109	13109	5.769123385244128e-06	0.1738624167119128	0.03743857733602549	0.17990721544902233
f6861	6861	-2.179193451043908e-05	-0.15722160458723777	0.037684743762351015	0.18105855842145271
f23825	23825	-2.0460627593902903e-05	-0.16656857470746667	0.037689222015158966	0.18105855842145271
f7472	7472	-1.6312656632788634e-06	-0.14284878689806133	0.03778605203363457	0.18149712005836083
f30285	30285	1.3357938358691853e-05	0.1490013057001251	0.03781262083512998	0.18159811806031645
f22757	22757	0.00011183726698004833	0.16795002865262623	0.03803173531365206	0.18259690882897445
f26455	26455	-8.290399217251128e-05	-0.15889825084924503	0.038027942203676224	0.18259690882897445
f12483	12483	8.375904518765648e-05	0.1580701571820903	0.03811636775843297	0.18297643403286426
f24242	24242	-1.2136565798565721e-05	-0.15444936437857942	0.03817386829833892	0.18322562126848832
f16344	16344	2.4071153789339875e-06	0.17308142961229236	0.038190232078910084	0.18327731762766925
f28990	28990	0.0001671266516870313	0.17322627462863388	0.03823214290794429	0.18345158278042445
f27371	27371	8.790305585880039e-05	0.17523442775299114	0.03834373914015598	0.18396012359365024
f24576	24576	-1.786765487549008e-05	-0.15684017974835715	0.03846595386871688	0.18451945196459008
f6664	6664	-1.4017866725352994e-06	-0.14232738494985664	0.03848715018118032	0.18459410672378757
f24592	24592	3.6661361476241497e-06	0.17177031329721623	0.038523806430829616	0.18474287854901578
f5665	5665	4.836666180561086e-05	0.1623391114664162	0.03857777624234871	0.18497462275523596
f1183	1183	-8.832808071224532e-06	-0.15487977406391257	0.03860172407183174	0.18506236933222858
f12110	12110	-2.2270766291464766e-05	-0.1659787868879686	0.038657751094712305	0.18530386013334302
f25679	25679	0.00028174615121377597	0.14710972591420204	0.03869012609634308	0.18543192217712007
f11501	11501	-1.517847558697102e-05	-0.156942418227296	0.03877046394595921	0.18578978686475453
f19999	19999	2.2668703275057954e-06	0.15279803177055443	0.03880893737025989	0.18594696004513467
f17664	17664	3.995541735559194e-05	0.15162288215786685	0.038893498375425016	0.1863248764277671
f4600	4600	-4.2368196317385284e-06	-0.14564315619328802	0.038960090797936525	0.18661661383814998
f17135	17135	-6.487914313837138e-06	-0.1477101326845546	0.03898925344973545	0.18672900570607004
f22161	22161	7.879377296914899e-06	0.1649544523199468	0.03904941593397652	0.18698980875705723
f23163	23163	-4.108898799728661e-06	-0.16696702862806315	0.03915559656091715	0.18747086325367227
f8572	8572	1.1487882915088017e-05	0.1603733715357685	0.03924970027743938	0.18789396328577557
f7302	7302	-0.0006490632855123424	-0.14907935260840652	0.039398001964550296	0.1885763552986246
f30502	30502	-6.823351674320223e-06	-0.1618214550495649	0.03940949260851474	0.18860380514032585
f28390	28390	-0.00033062962879420435	-0.1512555459526431	0.039419417064971846	0.1886237526847251
f25112	25112	-1.0054832647294953e-06	-0.17358780871273047	0.03948708172010475	0.18891994361284747
f21806	21806	1.2671176070052373e-05	0.1441178628207573	0.03961612394093342	0.18950965683160675
f25298	25298	-2.3457480050209533e-06	-0.15313980372222694	0.03963411816339358	0.1895680607178632
f22700	22700	-0.0003577840730923818	-0.15554720268665365	0.03970709022191287	0.1898893654979044
f4932	4932	-0.0005322487430084375	-0.15544450740247168	0.0397514695007592	0.19007385854383155
f16568	16568	1.1648497121394106e-06	0.14138222699425412	0.039786360239093564	0.1902129343908109
f7310	7310	-7.36483836687986e-06	-0.1705173390981036	0.0398022739087825	0.19026125622800655
f25172	25172	-3.369673892640452e-05	-0.15763639529611237	0.03981895328945679	0.19031322365649359
f17957	17957	-1.9767163741532925e-05	-0.14136971565618406	0.03994066071588515	0.19086708040515163
f1196	1196	-8.747507577219386e-05	-0.15751798724884467	0.04005886006979249	0.19140401381845443
f21059	21059	2.5244950768480653e-05	0.1522701820586678	0.04009979058878018	0.19157164863874457
f19558	19558	-2.4658123457518622e-05	-0.16831207095310485	0.04015603562592056	0.1918123870831144
f27494	27494	6.165122544155479e-07	0.14626502521222118	0.04019178845606467	0.1919551849771647
f25075	25075	-6.411876782160304e-05	-0.16087039094914665	0.04020570497476007	0.1919936666588368
f20074	20074	-0.0007688714925240072	-0.1519962476191215	0.0403413188377568	0.19261319185132084
f32045	32045	1.7374986019319992e-05	0.14181548241508293	0.04052437282085001	0.19345901057599257
f7355	7355	-9.135942952897492e-05	-0.1694581653601603	0.0406365939756636	0.19396648381566567
f16452	16452	-7.964826183680583e-05	-0.1638567378064627	0.0406589529881871	0.19404494196284808
f11475	11475	-7.542106675156125e-06	-0.1731768800139678	0.04071446521841701	0.19425329008111367
f31852	31852	-2.0924933917618766e-06	-0.17317800794835456	0.040713163743062955	0.19425329008111367
f3073	3073	-2.963829405984088e-06	-0.1519029275811089	0.04077795739919929	0.19449957904759277
f2412	2412	-5.541962481075315e-06	-0.16654764000790911	0.04077727462249896	0.19449957904759277
f32571	32571	-2.380494284250691e-05	-0.14743550040403489	0.04079408434396872	0.1945481816013924
f9975	9975	-0.0001603172126089626	-0.1472982937826554	0.040825556334755785	0.19466994033429533
f32540	32540	-4.077840727341779e-06	-0.1598565380206904	0.04086693460275103	0.1948388932144545
f3237	3237	-2.3786449811825295e-05	-0.15201917739751677	0.040915226752008434	0.19504075504943444
f26881	26881	-5.4494347007283284e-05	-0.16243080104447052	0.04093151932139211	0.1950900400179457
f17144	17144	-8.528787041918866e-07	-0.16534335228886426	0.040939858125462344	0.19510140649434993
f31745	31745	0.0001855088497264597	0.16651125833312128	0.0410169499633175	0.19544036882332236
f15213	15213	-7.417627877576549e-06	-0.17289140057377217	0.041045009130380436	0.19554563233269934
f30373	30373	9.533829551366652e-06	0.15490212628101926	0.041085141631836755	0.19570837636168437
f21742	21742	1.0252684250302802e-05	0.15820252377367353	0.04115789777519803	0.19599796458330024
f12741	12741	-3.37955433768047e-05	-0.1591936372544567	0.04115572904941074	0.19599796458330024
f31750	31750	0.00023033095686531647	0.16325118124561028	0.04127005298640492	0.1965035013453235
f16620	16620	4.212101371346904e-06	0.1631773269815162	0.041281047112521514	0.19652729213760062
f27737	27737	3.4247328718267257e-06	0.15764894016846945	0.04130256133966505	0.19660115194336786
f13293	13293	3.4209630810309567e-06	0.15095777930133458	0.041313178325282	0.1966231267048425
f31467	31467	-0.0001576279920036129	-0.16224440133877205	0.041336101025011576	0.1967036535561399
f12233	12233	0.00036825634223925014	0.15457688759723692	0.041381764778952605	0.196892357815699
f7954	7954	1.2905168078019536e-05	0.16103483757010847	0.04142166018196875	0.1970249616552115
f30782	30782	-1.5420294406848616e-05	-0.14926960878325496	0.04142139561112819	0.1970249616552115
f12275	12275	-1.685434312033252e-05	-0.16757783413388389	0.04142920464242108	0.19703224640389752
f9104	9104	7.390455645780499e-06	0.16734239885985372	0.04147145998218164	0.1972045857925015
f8297	8297	3.0310118421141036e-06	0.17244548786947564	0.04156588164774909	0.19762489985975656
f30245	30245	-4.147214922099913e-05	-0.14954419405130692	0.04161659819623435	0.19783732622866781
f17442	17442	2.0289418682044958e-05	0.15267953636238885	0.04164658487459177	0.19795115943873268
f12289	12289	-5.669277841310404e-05	-0.15477459270968016	0.04169040774815636	0.19813071516919328
f20093	20093	5.332235042868816e-06	0.15783381101115856	0.041710664281915576	0.19819823770153852
f29903	29903	-1.0439858328962945e-05	-0.14928294034038606	0.04178170878888194	0.1985070369137427
f23349	23349	2.431207304142781e-06	0.15372581815329425	0.04183868853633747	0.19874893388789597
f10284	10284	1.9805503456978937e-05	0.15335372904348563	0.04190336954588165	0.1990273392200971
f19670	19670	-0.0004250210414136678	-0.14901115651833868	0.04191603381082991	0.1990297921914613
f32169	32169	-0.0003405089001190789	-0.15672508424221504	0.04191239890709806	0.1990297921914613
f6436	6436	2.4886976499316695e-05	0.16079615268414338	0.04193764441041643	0.19910355433794924
f21582	21582	-3.646921661934706e-05	-0.14779194908287763	0.04207297971787504	0.19971713738886415
f17761	17761	0.0010945062306401002	0.14956685267751446	0.042296583073761176	0.20074948351115385
f21710	21710	-2.9856107238396005e-06	-0.1681945818245615	0.042318452098306376	0.20082419092792228
f11466	11466	-5.834227340384669e-06	-0.15343452681998798	0.04232527769642674	0.2008274977637578
f28678	28678	3.81506741234962e-06	0.14382541811478833	0.04234052260243636	0.20087074629168014
f23742	23742	1.2148215792792053e-05	0.16530620486161923	0.04243153194857407	0.2012733698452338
f2332	2332	-4.436731021223985e-06	-0.13951682512397406	0.04246039477926221	0.20138112840163033
f26533	26533	-6.184064818912109e-05	-0.15342857510406452	0.04254983768749079	0.2017761333348333
f20634	20634	2.5220712647573893e-05	0.14848211771884548	0.04257043955373743	0.20184461920082017
f29413	29413	-2.9396361060183697e-06	-0.1673870112731497	0.04270416543804598	0.2024493768914772
f19119	19119	-6.32969969859011e-06	-0.1661042986877576	0.04273987346577904	0.20258934959158795
f18629	18629	-5.7225921213673766e-06	-0.15288087570937392	0.042758105115899496	0.2026464547928543
f13425	13425	5.0067731722124075e-05	0.14763823052193445	0.04280947071937823	0.20286055481309992
f10999	10999	-0.00015008166728923072	-0.15126543696931274	0.04291377661779167	0.20332542397510087
f27917	27917	3.412494560562742e-06	0.14660148928216946	0.04302540853945204	0.20382486439507944
f26413	26413	7.288125905022823e-05	0.14931836471579407	0.04308150468847185	0.20403161520911195
f27490	27490	-3.726715380400409e-06	-0.1612067980293375	0.04307680040229773	0.20403161520911195
f13672	13672	-5.072404890971132e-05	-0.14587404637444992	0.0431889651171956	0.2045109839537956
f9325	9325	2.1185640418582624e-05	0.14331579856944113	0.04326237382825295	0.20482899372983568
f687	687	-1.630680075931935e-05	-0.14385418791662505	0.043271531977509735	0.20484275640552427
f17186	17186	2.7968644013433274e-05	0.1508691439986053	0.04331443373607649	0.20501623063177155
f703	703	1.984046983571542e-06	0.1473830155735539	0.043321215477006174	0.20501871587962714
f6905	6905	8.539799180596094e-06	0.15427034629411934	0.043394822987521904	0.2053077620062255
f16830	16830	-4.249820651244476e-06	-0.15321409813392395	0.04338956279948761	0.2053077620062255
f17063	17063	6.051472340283746e-05	0.15088075488154648	0.04344331074880954	0.20550749337620774
f4264	4264	-0.00039407356639531844	-0.15986679139149446	0.04355006914977848	0.20598277510103077
f21628	21628	9.871440365685114e-06	0.17069177167511035	0.04366929013581768	0.20650116759524295
f2723	2723	-1.59698211963356e-06	-0.1389610490406537	0.043672274518891406	0.20650116759524295
f26849	26849	-0.00011164800434773213	-0.15789482487736484	0.043694148076108795	0.20657478634510648
f25154	25154	1.6815432274690385e-06	0.1706640709610843	0.04370322607555971	0.20658789844834688
f26053	26053	1.2753125509629006e-05	0.15920117180937174	0.04382851438234732	0.2071502609665018
f3289	3289	0.0004004243189349925	0.15779580637171248	0.044040402532919506	0.2081217061146101
f22279	22279	-3.1707169806284905e-05	-0.15294898642467683	0.044148607147717116	0.20860296453012175
f9696	9696	2.071542041654237e-06	0.16109808390107794	0.04416995786729437	0.20867375712161215
f26876	26876	-1.7513719556287423e-06	-0.1702411400970899	0.04421413220933123	0.20885234023862848
